MS_system,Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountDeclMethodStrictPrivate,CountDeclMethodStrictPublished,CountDeclModule,CountDeclProperty,CountDeclSubprogram,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,MaxCyclomatic,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,CountDeclFunction,CountDeclMethodDefault,CountInput,CountOutput,CountSemicolon,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountCCViol,CountCCViolType,CCViolDensityLine,CCViolDensityCode
train-ticket-0.2.0,preserveOther.mq,4.0,0.0,4.0,0.0,1.0,,,,,1.0,0.0,1.0,,1.0,1.0,1.0,1.0,,0.0,0.0,1.0,,,,,,25.0,8.0,17.0,13.0,3.0,0.0,,13.0,11.0,3.0,,1.0,,0.0,,,"0,00",1.0,,0.0,,,11.0,,,,,,,
train-ticket-0.2.0,preserveOther.service,30.0,4.0,25.0,2.0,2.0,,,,,14.0,0.0,1.0,,3.0,18.0,6.0,18.0,,8.0,0.0,9.0,,,,,,608.0,100.0,481.0,185.0,367.0,41.0,,322.0,158.0,258.0,,16.0,,3.0,,,"0,09",33.0,,1.0,,,286.0,,,,,,,
train-ticket-0.2.0,price,4.0,0.0,4.0,0.0,1.0,,,,,1.0,1.0,0.0,,1.0,1.0,0.0,2.0,,0.0,0.0,2.0,,,,,,31.0,4.0,24.0,19.0,2.0,3.0,,15.0,13.0,2.0,,1.0,,0.0,,,"0,13",2.0,,0.0,,,12.0,,,,,,,
train-ticket-0.2.0,price.config,16.0,0.0,11.0,5.0,1.0,,,,,2.0,0.0,0.0,,1.0,4.0,2.0,4.0,,0.0,1.0,3.0,,,,,,88.0,9.0,60.0,29.0,28.0,23.0,,29.0,24.0,5.0,,1.0,,0.0,,,"0,38",4.0,,0.0,,,24.0,,,,,,,
train-ticket-0.2.0,price.controller,7.0,0.0,7.0,0.0,1.0,,,,,2.0,0.0,1.0,,2.0,13.0,5.0,13.0,,0.0,0.0,13.0,,,,,,160.0,22.0,135.0,89.0,49.0,3.0,,87.0,63.0,37.0,,1.0,,0.0,,,"0,02",13.0,,0.0,,,72.0,,,,,,,
train-ticket-0.2.0,price.entity,4.0,0.0,4.0,1.0,1.0,,,,,2.0,0.0,0.0,,2.0,4.0,9.0,4.0,,0.0,0.0,4.0,,,,,,73.0,18.0,47.0,34.0,7.0,8.0,,32.0,25.0,7.0,,1.0,,0.0,,,"0,17",4.0,,0.0,,,26.0,,,,,,,
train-ticket-0.2.0,price.init,72.0,9.0,63.0,0.0,1.0,,,,,1.0,0.0,0.0,,1.0,1.0,3.0,1.0,,0.0,0.0,1.0,,,,,,96.0,15.0,77.0,16.0,62.0,4.0,,72.0,13.0,60.0,,1.0,,0.0,,,"0,05",1.0,,0.0,,,70.0,,,,,,,
train-ticket-0.2.0,price.repository,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,,1.0,3.0,0.0,3.0,,0.0,0.0,0.0,,,,,,25.0,6.0,16.0,15.0,0.0,3.0,,11.0,11.0,0.0,,0.0,,0.0,,,"0,19",0.0,,3.0,,,10.0,,,,,,,
train-ticket-0.2.0,price.service,10.0,0.0,10.0,0.0,1.0,,,,,3.0,0.0,1.0,,3.0,24.0,5.0,24.0,,0.0,0.0,18.0,,,,,,282.0,47.0,227.0,114.0,113.0,8.0,,171.0,91.0,106.0,,3.0,,2.0,,,"0,04",25.0,,6.0,,,143.0,,,,,,,
train-ticket-0.2.0,rebook,4.0,0.0,4.0,0.0,1.0,,,,,1.0,1.0,0.0,,1.0,1.0,0.0,2.0,,0.0,0.0,2.0,,,,,,31.0,4.0,24.0,19.0,2.0,3.0,,15.0,13.0,2.0,,1.0,,0.0,,,"0,13",2.0,,0.0,,,12.0,,,,,,,
train-ticket-0.2.0,rebook.config,15.0,0.0,11.0,5.0,1.0,,,,,2.0,0.0,0.0,,1.0,4.0,0.0,4.0,,0.0,1.0,3.0,,,,,,81.0,8.0,54.0,26.0,23.0,23.0,,26.0,21.0,5.0,,1.0,,0.0,,,"0,43",4.0,,0.0,,,21.0,,,,,,,
train-ticket-0.2.0,rebook.controller,7.0,0.0,7.0,0.0,1.0,,,,,2.0,0.0,1.0,,2.0,7.0,5.0,7.0,,0.0,0.0,7.0,,,,,,112.0,18.0,91.0,66.0,26.0,3.0,,62.0,50.0,20.0,,1.0,,0.0,,,"0,03",7.0,,0.0,,,53.0,,,,,,,
train-ticket-0.2.0,rebook.entity,5.0,0.0,5.0,0.0,1.0,,,,,16.0,3.0,0.0,,16.0,39.0,104.0,42.0,,0.0,0.0,37.0,,,,,,763.0,170.0,458.0,275.0,126.0,136.0,,295.0,195.0,104.0,,6.0,,2.0,,,"0,30",55.0,,5.0,,,230.0,,,,,,,
train-ticket-0.2.0,rebook.service,25.0,2.0,22.0,2.0,3.0,,,,,7.0,1.0,1.0,,3.0,20.0,4.0,21.0,,11.0,0.0,8.0,,,,,,573.0,65.0,477.0,188.0,349.0,48.0,,333.0,166.0,259.0,,17.0,,4.0,,,"0,10",56.0,,2.0,,,274.0,,,,,,,
train-ticket-0.2.0,route,4.0,0.0,4.0,0.0,1.0,,,,,1.0,1.0,0.0,,1.0,1.0,0.0,2.0,,0.0,0.0,2.0,,,,,,31.0,4.0,24.0,19.0,2.0,3.0,,15.0,13.0,2.0,,1.0,,0.0,,,"0,13",2.0,,0.0,,,12.0,,,,,,,
train-ticket-0.2.0,route.config,15.0,0.0,11.0,6.0,1.0,,,,,2.0,0.0,0.0,,1.0,4.0,0.0,4.0,,0.0,1.0,3.0,,,,,,84.0,8.0,57.0,27.0,25.0,24.0,,27.0,22.0,5.0,,1.0,,0.0,,,"0,42",4.0,,0.0,,,22.0,,,,,,,
train-ticket-0.2.0,route.controller,6.0,0.0,6.0,0.0,1.0,,,,,2.0,0.0,1.0,,2.0,13.0,5.0,13.0,,0.0,0.0,13.0,,,,,,156.0,22.0,131.0,85.0,45.0,3.0,,83.0,59.0,33.0,,1.0,,0.0,,,"0,02",13.0,,0.0,,,68.0,,,,,,,
train-ticket-0.2.0,route.entity,3.0,0.0,2.0,1.0,1.0,,,,,2.0,0.0,0.0,,2.0,2.0,10.0,2.0,,0.0,0.0,2.0,,,,,,59.0,16.0,35.0,31.0,0.0,8.0,,24.0,24.0,0.0,,1.0,,0.0,,,"0,23",2.0,,0.0,,,20.0,,,,,,,
train-ticket-0.2.0,route.init,75.0,11.0,64.0,0.0,1.0,,,,,1.0,0.0,0.0,,1.0,1.0,4.0,1.0,,0.0,0.0,1.0,,,,,,98.0,17.0,78.0,16.0,64.0,3.0,,73.0,13.0,61.0,,1.0,,0.0,,,"0,04",1.0,,0.0,,,71.0,,,,,,,
train-ticket-0.2.0,route.repository,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,,1.0,4.0,0.0,4.0,,0.0,0.0,0.0,,,,,,49.0,7.0,16.0,15.0,0.0,26.0,,11.0,11.0,0.0,,0.0,,0.0,,,"1,63",0.0,,4.0,,,10.0,,,,,,,
train-ticket-0.2.0,route.service,11.0,0.0,11.0,0.0,2.0,,,,,3.0,0.0,1.0,,3.0,22.0,5.0,22.0,,0.0,0.0,17.0,,,,,,320.0,43.0,236.0,121.0,122.0,41.0,,180.0,101.0,114.0,,5.0,,2.0,,,"0,17",27.0,,5.0,,,149.0,,,,,,,
train-ticket-0.2.0,seat,4.0,0.0,4.0,0.0,1.0,,,,,1.0,1.0,0.0,,1.0,1.0,0.0,2.0,,0.0,0.0,2.0,,,,,,31.0,4.0,24.0,19.0,2.0,3.0,,15.0,13.0,2.0,,1.0,,0.0,,,"0,13",2.0,,0.0,,,12.0,,,,,,,
train-ticket-0.2.0,seat.config,15.0,0.0,11.0,5.0,1.0,,,,,2.0,0.0,0.0,,1.0,4.0,0.0,4.0,,0.0,1.0,3.0,,,,,,83.0,8.0,56.0,27.0,24.0,23.0,,27.0,22.0,5.0,,1.0,,0.0,,,"0,41",4.0,,0.0,,,22.0,,,,,,,
train-ticket-0.2.0,seat.controller,9.0,0.0,7.0,2.0,1.0,,,,,2.0,0.0,1.0,,2.0,7.0,5.0,7.0,,0.0,0.0,7.0,,,,,,129.0,18.0,92.0,67.0,26.0,19.0,,62.0,50.0,20.0,,1.0,,0.0,,,"0,21",7.0,,0.0,,,53.0,,,,,,,
train-ticket-0.2.0,seat.entity,4.0,0.0,4.0,0.0,1.0,,,,,7.0,1.0,0.0,,7.0,16.0,32.0,17.0,,0.0,0.0,16.0,,,,,,268.0,57.0,158.0,101.0,34.0,53.0,,94.0,69.0,26.0,,3.0,,2.0,,,"0,34",17.0,,1.0,,,70.0,,,,,,,
train-ticket-0.2.0,seat.service,46.0,5.0,39.0,4.0,3.0,,,,,18.0,0.0,1.0,,3.0,11.0,4.0,11.0,,2.0,0.0,7.0,,,,,,498.0,67.0,401.0,160.0,298.0,43.0,,277.0,150.0,201.0,,7.0,,3.0,,,"0,11",23.0,,2.0,,,248.0,,,,,,,
train-ticket-0.2.0,security,4.0,0.0,4.0,0.0,1.0,,,,,1.0,1.0,0.0,,1.0,1.0,0.0,2.0,,0.0,0.0,2.0,,,,,,32.0,5.0,24.0,19.0,2.0,3.0,,15.0,13.0,2.0,,1.0,,0.0,,,"0,13",2.0,,0.0,,,12.0,,,,,,,
train-ticket-0.2.0,security.config,15.0,0.0,11.0,5.0,1.0,,,,,2.0,0.0,0.0,,1.0,4.0,0.0,4.0,,0.0,1.0,3.0,,,,,,81.0,8.0,54.0,26.0,23.0,23.0,,26.0,21.0,5.0,,1.0,,0.0,,,"0,43",4.0,,0.0,,,21.0,,,,,,,
train-ticket-0.2.0,security.controller,7.0,0.0,7.0,0.0,1.0,,,,,2.0,0.0,1.0,,2.0,13.0,5.0,13.0,,0.0,0.0,13.0,,,,,,161.0,24.0,134.0,88.0,47.0,3.0,,83.0,59.0,35.0,,1.0,,0.0,,,"0,02",13.0,,0.0,,,68.0,,,,,,,
train-ticket-0.2.0,security.entity,5.0,0.0,5.0,0.0,1.0,,,,,5.0,2.0,0.0,,5.0,16.0,42.0,18.0,,0.0,0.0,16.0,,,,,,292.0,55.0,166.0,90.0,55.0,72.0,,103.0,67.0,39.0,,4.0,,2.0,,,"0,43",22.0,,2.0,,,77.0,,,,,,,
train-ticket-0.2.0,security.init,15.0,1.0,13.0,1.0,1.0,,,,,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,,0.0,0.0,1.0,,,,,,33.0,5.0,24.0,14.0,10.0,4.0,,19.0,11.0,10.0,,1.0,,0.0,,,"0,17",1.0,,0.0,,,17.0,,,,,,,
train-ticket-0.2.0,security.repository,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,,1.0,4.0,0.0,4.0,,0.0,0.0,0.0,,,,,,26.0,6.0,17.0,16.0,0.0,3.0,,12.0,12.0,0.0,,0.0,,0.0,,,"0,18",0.0,,4.0,,,11.0,,,,,,,
train-ticket-0.2.0,security.service,11.0,0.0,11.0,0.0,1.0,,,,,5.0,0.0,1.0,,3.0,22.0,7.0,22.0,,2.0,0.0,15.0,,,,,,298.0,43.0,246.0,139.0,129.0,11.0,,180.0,115.0,109.0,,2.0,,1.0,,,"0,04",22.0,,5.0,,,155.0,,,,,,,
train-ticket-0.2.0,ticketinfo,4.0,0.0,4.0,0.0,1.0,,,,,1.0,1.0,0.0,,1.0,1.0,0.0,2.0,,0.0,0.0,2.0,,,,,,29.0,5.0,24.0,19.0,2.0,0.0,,15.0,13.0,2.0,,1.0,,0.0,,,"0,00",2.0,,0.0,,,12.0,,,,,,,
train-ticket-0.2.0,ticketinfo.config,14.0,0.0,11.0,4.0,1.0,,,,,2.0,0.0,0.0,,1.0,4.0,0.0,4.0,,0.0,1.0,3.0,,,,,,74.0,8.0,54.0,26.0,23.0,16.0,,26.0,21.0,5.0,,1.0,,0.0,,,"0,30",4.0,,0.0,,,21.0,,,,,,,
train-ticket-0.2.0,ticketinfo.controller,6.0,0.0,6.0,0.0,1.0,,,,,2.0,0.0,1.0,,2.0,7.0,5.0,7.0,,0.0,0.0,7.0,,,,,,112.0,19.0,88.0,63.0,24.0,5.0,,60.0,48.0,18.0,,1.0,,0.0,,,"0,06",7.0,,0.0,,,51.0,,,,,,,
train-ticket-0.2.0,ticketinfo.entity,5.0,0.0,5.0,0.0,1.0,,,,,6.0,1.0,0.0,,6.0,17.0,30.0,18.0,,0.0,0.0,15.0,,,,,,221.0,59.0,156.0,85.0,47.0,6.0,,113.0,67.0,47.0,,6.0,,2.0,,,"0,04",23.0,,3.0,,,88.0,,,,,,,
train-ticket-0.2.0,ticketinfo.service,10.0,0.0,10.0,1.0,1.0,,,,,3.0,0.0,0.0,,3.0,7.0,4.0,7.0,,0.0,0.0,5.0,,,,,,119.0,17.0,96.0,67.0,37.0,10.0,,62.0,55.0,21.0,,1.0,,0.0,,,"0,10",5.0,,2.0,,,54.0,,,,,,,
train-ticket-0.2.0,train,3.0,0.0,3.0,0.0,1.0,,,,,1.0,1.0,0.0,,1.0,0.0,0.0,1.0,,0.0,0.0,1.0,,,,,,21.0,4.0,17.0,14.0,1.0,0.0,,10.0,9.0,1.0,,1.0,,0.0,,,"0,00",1.0,,0.0,,,8.0,,,,,,,
train-ticket-0.2.0,train.config,16.0,0.0,11.0,6.0,1.0,,,,,2.0,0.0,0.0,,1.0,4.0,1.0,4.0,,0.0,1.0,3.0,,,,,,84.0,9.0,59.0,28.0,27.0,21.0,,28.0,23.0,5.0,,1.0,,0.0,,,"0,36",4.0,,0.0,,,23.0,,,,,,,
train-ticket-0.2.0,train.controller,9.0,0.0,9.0,0.0,1.0,,,,,2.0,0.0,1.0,,2.0,18.0,4.0,18.0,,0.0,0.0,18.0,,,,,,242.0,32.0,210.0,123.0,99.0,0.0,,129.0,84.0,72.0,,2.0,,1.0,,,"0,00",23.0,,0.0,,,104.0,,,,,,,
train-ticket-0.2.0,train.entity,5.0,0.0,4.0,0.0,1.0,,,,,1.0,0.0,0.0,,1.0,3.0,4.0,3.0,,0.0,0.0,3.0,,,,,,40.0,9.0,30.0,19.0,7.0,1.0,,20.0,13.0,7.0,,1.0,,0.0,,,"0,03",3.0,,0.0,,,16.0,,,,,,,
train-ticket-0.2.0,train.init,40.0,6.0,34.0,0.0,1.0,,,,,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,,0.0,0.0,1.0,,,,,,56.0,11.0,45.0,13.0,31.0,0.0,,40.0,10.0,31.0,,1.0,,0.0,,,"0,00",1.0,,0.0,,,38.0,,,,,,,
train-ticket-0.2.0,train.repository,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,,1.0,3.0,0.0,3.0,,0.0,0.0,0.0,,,,,,15.0,5.0,10.0,9.0,0.0,0.0,,8.0,8.0,0.0,,0.0,,0.0,,,"0,00",0.0,,3.0,,,7.0,,,,,,,
train-ticket-0.2.0,train.service,8.0,0.0,8.0,0.0,1.0,,,,,3.0,0.0,1.0,,3.0,20.0,4.0,20.0,,0.0,0.0,15.0,,,,,,201.0,34.0,166.0,93.0,69.0,1.0,,117.0,73.0,62.0,,2.0,,1.0,,,"0,01",19.0,,5.0,,,95.0,,,,,,,
train-ticket-0.2.0,travel,4.0,0.0,4.0,0.0,1.0,,,,,1.0,1.0,0.0,,1.0,1.0,0.0,2.0,,0.0,0.0,2.0,,,,,,31.0,4.0,24.0,19.0,2.0,3.0,,15.0,13.0,2.0,,1.0,,0.0,,,"0,13",2.0,,0.0,,,12.0,,,,,,,
train-ticket-0.2.0,travel.config,16.0,1.0,11.0,6.0,1.0,,,,,2.0,0.0,0.0,,1.0,4.0,0.0,4.0,,0.0,1.0,3.0,,,,,,85.0,9.0,57.0,27.0,25.0,24.0,,27.0,22.0,5.0,,1.0,,0.0,,,"0,42",4.0,,0.0,,,22.0,,,,,,,
train-ticket-0.2.0,travel.controller,9.0,0.0,8.0,1.0,1.0,,,,,2.0,0.0,1.0,,2.0,26.0,5.0,26.0,,0.0,0.0,26.0,,,,,,321.0,40.0,246.0,149.0,108.0,35.0,,146.0,94.0,80.0,,2.0,,1.0,,,"0,14",27.0,,0.0,,,117.0,,,,,,,
train-ticket-0.2.0,travel.entity,5.0,0.0,4.0,0.0,1.0,,,,,16.0,2.0,0.0,,16.0,36.0,89.0,38.0,,0.0,0.0,34.0,,,,,,640.0,158.0,389.0,246.0,90.0,93.0,,259.0,186.0,75.0,,3.0,,2.0,,,"0,24",40.0,,4.0,,,204.0,,,,,,,
train-ticket-0.2.0,travel.init,54.0,5.0,49.0,10.0,1.0,,,,,1.0,0.0,0.0,,1.0,1.0,5.0,1.0,,0.0,0.0,1.0,,,,,,79.0,11.0,65.0,18.0,50.0,13.0,,60.0,15.0,46.0,,1.0,,0.0,,,"0,20",1.0,,0.0,,,58.0,,,,,,,
train-ticket-0.2.0,travel.repository,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,,1.0,4.0,0.0,4.0,,0.0,0.0,0.0,,,,,,22.0,7.0,12.0,11.0,0.0,3.0,,10.0,10.0,0.0,,0.0,,0.0,,,"0,25",0.0,,4.0,,,9.0,,,,,,,
train-ticket-0.2.0,travel.service,16.0,1.0,15.0,1.0,2.0,,,,,7.0,1.0,1.0,,3.0,47.0,10.0,48.0,,6.0,0.0,31.0,,,,,,752.0,103.0,623.0,281.0,424.0,32.0,,434.0,236.0,330.0,,5.0,,3.0,,,"0,05",63.0,,11.0,,,365.0,,,,,,,
train-ticket-0.2.0,travel2,4.0,0.0,4.0,0.0,1.0,,,,,1.0,1.0,0.0,,1.0,1.0,0.0,2.0,,0.0,0.0,2.0,,,,,,31.0,4.0,24.0,19.0,2.0,3.0,,15.0,13.0,2.0,,1.0,,0.0,,,"0,13",2.0,,0.0,,,12.0,,,,,,,
train-ticket-0.2.0,travel2.config,16.0,0.0,11.0,5.0,1.0,,,,,2.0,0.0,0.0,,1.0,4.0,2.0,4.0,,0.0,1.0,3.0,,,,,,88.0,9.0,60.0,29.0,28.0,23.0,,29.0,24.0,5.0,,1.0,,0.0,,,"0,38",4.0,,0.0,,,24.0,,,,,,,
train-ticket-0.2.0,travel2.controller,9.0,0.0,8.0,1.0,1.0,,,,,2.0,0.0,1.0,,2.0,26.0,5.0,26.0,,0.0,0.0,26.0,,,,,,321.0,39.0,249.0,152.0,108.0,33.0,,149.0,97.0,80.0,,2.0,,1.0,,,"0,13",27.0,,0.0,,,120.0,,,,,,,
train-ticket-0.2.0,travel2.entity,5.0,0.0,4.0,0.0,1.0,,,,,16.0,2.0,0.0,,16.0,33.0,91.0,35.0,,0.0,0.0,31.0,,,,,,670.0,158.0,409.0,276.0,83.0,103.0,,272.0,191.0,83.0,,4.0,,2.0,,,"0,25",38.0,,4.0,,,220.0,,,,,,,
train-ticket-0.2.0,travel2.init,54.0,5.0,49.0,10.0,1.0,,,,,1.0,0.0,0.0,,1.0,1.0,5.0,1.0,,0.0,0.0,1.0,,,,,,78.0,10.0,65.0,18.0,50.0,13.0,,60.0,15.0,46.0,,1.0,,0.0,,,"0,20",1.0,,0.0,,,58.0,,,,,,,
train-ticket-0.2.0,travel2.repository,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,,1.0,4.0,0.0,4.0,,0.0,0.0,0.0,,,,,,21.0,6.0,12.0,11.0,0.0,3.0,,10.0,10.0,0.0,,0.0,,0.0,,,"0,25",0.0,,4.0,,,9.0,,,,,,,
train-ticket-0.2.0,travel2.service,17.0,1.0,15.0,1.0,2.0,,,,,8.0,1.0,1.0,,3.0,47.0,10.0,48.0,,6.0,0.0,31.0,,,,,,767.0,107.0,634.0,281.0,435.0,32.0,,441.0,236.0,338.0,,5.0,,3.0,,,"0,05",64.0,,11.0,,,371.0,,,,,,,
train-ticket-0.2.0,travelplan,4.0,0.0,4.0,0.0,1.0,,,,,1.0,1.0,0.0,,1.0,1.0,0.0,2.0,,0.0,0.0,2.0,,,,,,30.0,3.0,24.0,19.0,2.0,3.0,,15.0,13.0,2.0,,1.0,,0.0,,,"0,13",2.0,,0.0,,,12.0,,,,,,,
train-ticket-0.2.0,travelplan.config,15.0,0.0,11.0,5.0,1.0,,,,,2.0,0.0,0.0,,1.0,4.0,0.0,4.0,,0.0,1.0,3.0,,,,,,81.0,8.0,54.0,26.0,23.0,23.0,,26.0,21.0,5.0,,1.0,,0.0,,,"0,43",4.0,,0.0,,,21.0,,,,,,,
train-ticket-0.2.0,travelplan.controller,7.0,0.0,7.0,0.0,1.0,,,,,2.0,0.0,1.0,,2.0,11.0,5.0,11.0,,0.0,0.0,11.0,,,,,,147.0,22.0,122.0,83.0,44.0,3.0,,82.0,62.0,34.0,,1.0,,0.0,,,"0,02",11.0,,0.0,,,69.0,,,,,,,
train-ticket-0.2.0,travelplan.entity,4.0,0.0,4.0,0.0,1.0,,,,,12.0,2.0,0.0,,12.0,29.0,77.0,31.0,,0.0,0.0,27.0,,,,,,484.0,132.0,264.0,167.0,55.0,88.0,,195.0,142.0,55.0,,6.0,,2.0,,,"0,33",36.0,,4.0,,,151.0,,,,,,,
train-ticket-0.2.0,travelplan.service,23.0,3.0,19.0,1.0,1.0,,,,,14.0,0.0,1.0,,3.0,21.0,6.0,21.0,,8.0,0.0,9.0,,,,,,492.0,87.0,386.0,193.0,277.0,27.0,,277.0,168.0,203.0,,3.0,,2.0,,,"0,07",23.0,,4.0,,,251.0,,,,,,,
train-ticket-0.2.0,urllib,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,,
train-ticket-0.2.0,urllib,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,,
train-ticket-0.2.0,user,3.0,0.0,3.0,0.0,1.0,,,,,1.0,1.0,0.0,,1.0,0.0,0.0,1.0,,0.0,0.0,1.0,,,,,,14.0,2.0,9.0,6.0,1.0,3.0,,6.0,5.0,1.0,,1.0,,0.0,,,"0,33",1.0,,0.0,,,4.0,,,,,,,
train-ticket-0.2.0,user.config,15.0,0.0,11.0,6.0,1.0,,,,,2.0,0.0,0.0,,1.0,4.0,0.0,4.0,,0.0,1.0,3.0,,,,,,83.0,8.0,56.0,27.0,24.0,24.0,,27.0,22.0,5.0,,1.0,,0.0,,,"0,43",4.0,,0.0,,,22.0,,,,,,,
train-ticket-0.2.0,user.controller,7.0,0.0,7.0,0.0,1.0,,,,,2.0,0.0,1.0,,2.0,15.0,5.0,15.0,,0.0,0.0,15.0,,,,,,181.0,28.0,149.0,96.0,55.0,4.0,,95.0,67.0,41.0,,1.0,,0.0,,,"0,03",15.0,,0.0,,,78.0,,,,,,,
train-ticket-0.2.0,user.dto,3.0,0.0,3.0,0.0,1.0,,,,,3.0,1.0,0.0,,3.0,5.0,16.0,6.0,,0.0,0.0,5.0,,,,,,104.0,22.0,59.0,42.0,9.0,23.0,,38.0,30.0,9.0,,3.0,,2.0,,,"0,39",6.0,,1.0,,,29.0,,,,,,,
train-ticket-0.2.0,user.entity,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,,1.0,0.0,7.0,0.0,,0.0,0.0,0.0,,,,,,31.0,9.0,19.0,18.0,0.0,3.0,,14.0,14.0,0.0,,0.0,,0.0,,,"0,16",0.0,,0.0,,,13.0,,,,,,,
train-ticket-0.2.0,user.init,15.0,0.0,15.0,0.0,2.0,,,,,1.0,0.0,0.0,,1.0,1.0,3.0,1.0,,0.0,0.0,1.0,,,,,,44.0,8.0,33.0,22.0,11.0,3.0,,18.0,16.0,4.0,,2.0,,1.0,,,"0,09",2.0,,0.0,,,15.0,,,,,,,
train-ticket-0.2.0,user.repository,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,,1.0,3.0,0.0,3.0,,0.0,0.0,0.0,,,,,,20.0,6.0,11.0,10.0,0.0,3.0,,9.0,9.0,0.0,,0.0,,0.0,,,"0,27",0.0,,3.0,,,8.0,,,,,,,
train-ticket-0.2.0,user.service,9.0,0.0,9.0,0.0,1.0,,,,,2.0,0.0,0.0,,2.0,19.0,4.0,19.0,,0.0,0.0,13.0,,,,,,193.0,31.0,158.0,98.0,75.0,6.0,,114.0,81.0,63.0,,1.0,,0.0,,,"0,04",13.0,,6.0,,,99.0,,,,,,,
train-ticket-0.2.0,user.service.impl,15.0,1.0,14.0,1.0,2.0,,,,,2.0,0.0,2.0,,1.0,8.0,2.0,8.0,,1.0,0.0,7.0,,,,,,160.0,20.0,134.0,54.0,84.0,8.0,,85.0,43.0,58.0,,3.0,,1.0,,,"0,06",15.0,,0.0,,,69.0,,,,,,,
train-ticket-0.2.0,verifycode,3.0,0.0,3.0,0.0,1.0,,,,,1.0,1.0,0.0,,1.0,0.0,0.0,1.0,,0.0,0.0,1.0,,,,,,14.0,2.0,9.0,6.0,1.0,3.0,,6.0,5.0,1.0,,1.0,,0.0,,,"0,33",1.0,,0.0,,,4.0,,,,,,,
train-ticket-0.2.0,verifycode.config,14.0,0.0,10.0,5.0,1.0,,,,,2.0,0.0,0.0,,1.0,4.0,0.0,4.0,,0.0,1.0,3.0,,,,,,79.0,8.0,52.0,26.0,21.0,21.0,,26.0,21.0,5.0,,1.0,,0.0,,,"0,40",4.0,,0.0,,,21.0,,,,,,,
train-ticket-0.2.0,verifycode.controller,10.0,0.0,10.0,0.0,1.0,,,,,2.0,0.0,1.0,,2.0,5.0,4.0,5.0,,0.0,0.0,5.0,,,,,,122.0,16.0,102.0,74.0,30.0,4.0,,77.0,59.0,25.0,,2.0,,1.0,,,"0,04",6.0,,0.0,,,69.0,,,,,,,
train-ticket-0.2.0,verifycode.service,4.0,0.0,4.0,0.0,1.0,,,,,4.0,0.0,0.0,,2.0,110.0,4.0,110.0,,0.0,0.0,108.0,,,,,,591.0,144.0,444.0,39.0,302.0,3.0,,223.0,140.0,89.0,,1.0,,0.0,,,"0,01",108.0,,2.0,,,113.0,,,,,,,
train-ticket-0.2.0,verifycode.service.impl,33.0,4.0,29.0,1.0,5.0,,,,,1.0,1.0,3.0,,1.0,2.0,2.0,3.0,,0.0,0.0,2.0,,,,,,152.0,24.0,121.0,56.0,76.0,9.0,,98.0,51.0,65.0,,7.0,,2.0,,,"0,07",14.0,,1.0,,,83.0,,,,,,,
train-ticket-0.2.0,verifycode.util,7.0,0.0,7.0,0.0,2.0,,,,,1.0,3.0,0.0,,1.0,1.0,0.0,4.0,,2.0,0.0,2.0,,,,,,44.0,6.0,34.0,15.0,15.0,4.0,,27.0,16.0,15.0,,3.0,,2.0,,,"0,12",7.0,,0.0,,,18.0,,,,,,,
