MS_system,Version Id,Microservice,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountStmt,CountStmtDecl,CountStmtExe,SumCyclomatic,CountDeclFunction,CountDeclMethodDefault,CountSemicolon,RatioPrivateToPublicMethod,RatioProtectedToPublicMethod,Sum(Ca),Sum(Ce),Sum(NOC),Sum(NOI),Sum(PkgRCi),Sum(PkgTCi),Sum(TLOC),Sum(Aa),Sum(Ad),Sum(Ait),Sum(Ao),Sum(Av),Sum(HMd),Sum(HMi),Sum(Ma),Sum(Md),Sum(Mi),Sum(Mit),Sum(Mo),Sum(NF),Sum(NM),Sum(NMA),Sum(NMI),Sum(NOA),Sum(NOCh),Sum(NOD),Sum(NOL),Sum(NOPa),Sum(NORM),Sum(NPF),Sum(NPM),Sum(NSF),Sum(NSM),Sum(PMd),Sum(PMi),Sum(RTLOC),Sum(SIX),Sum(WMC),Sum(LCOM*),Sum(PF),Avg(Aa),Avg(Ad),Avg(Ait),Avg(Ao),Avg(Av),Avg(DIT),Avg(HMd),Avg(HMi),Avg(MHF),Avg(MIF),Avg(Ma),Avg(Md),Avg(Mi),Avg(Mit),Avg(Mo),Avg(NF),Avg(NM),Avg(NMA),Avg(NMI),Avg(NOA),Avg(NOCh),Avg(NOD),Avg(NOL),Avg(NOPa),Avg(NORM),Avg(NPF),Avg(NPM),Avg(NSF),Avg(NSM),Avg(PMR),Avg(PMd),Avg(PMi),Avg(SIX),Avg(AHF),Avg(AIF),Avg(LCOM*),Max(Aa),Max(Ad),Max(Ait),Max(Ao),Max(Av),Max(DIT),Max(HMd),Max(HMi),Max(MHF),Max(MIF),Max(Ma),Max(Md),Max(Mi),Max(Mit),Max(Mo),Max(NF),Max(NM),Max(NMA),Max(NMI),Max(NOA),Max(NOCh),Max(NOD),Max(NOL),Max(NOPa),Max(NORM),Max(NPF),Max(NPM),Max(NSF),Max(NSM),Max(PMR),Max(PMd),Max(PMi),Max(SIX),Max(AHF),Max(AIF),Max(LCOM*),Sum(Di),Sum(Fin),Sum(Fout),Sum(IOVars),Sum(MCLC),Sum(NBD),Sum(Si),Sum(VG),Avg(Di),Avg(Fin),Avg(Fout),Avg(IOVars),Avg(MCLC),Avg(NBD),Avg(Si),Avg(VG),Max(Di),Max(Fin),Max(Fout),Max(IOVars),Max(MCLC),Max(NBD),Max(Si),Max(VG),SQ reliability remediation effort,Critical violations,Violations,Cognitive complexity,Minor violations,Info violations,Security remediation effort,SQ maintainability remediation effort,Security hotspots,Effort to reach rating A,Duplicated blocks,Reliability remediation effort,Code smells,SQ security remediation effort,Bugs,Major violations,Avg(SQ reliability remediation effort),Avg(Critical violations),Avg(Violations),Avg(Cognitive complexity),Avg(Minor violations),Avg(Info violations),Avg(Security remediation effort),Avg(SQ maintainability remediation effort),Avg(Security hotspots),Avg(Effort to reach rating A),Avg(Duplicated blocks),Avg(Reliability remediation effort),Avg(Code smells),Avg(SQ security remediation effort),Avg(Bugs),Avg(Major violations),Max(Sqale rating),Max(Reliability rating),Max(Security rating),Taylor_JC,Yin_JC,Liu_JC,Huang_JC,Taylor_CC,Yin_CC,Liu_CC,Huang_CC,Taylor_TAC,Taylor_FOM,Taylor_FOM_NORM
train-ticket-1.0.0,7,ts-admin-order-service,16.0,1.0,2.0,9.0,54.0,18.0,55.0,1.0,1.0,49.0,883.0,115.0,705.0,415.0,350.0,78.0,440.0,321.0,226.0,56.0,0.0,4.0,375.0,0.02040816326530612,0.02040816326530612,2.0,4.0,9.0,1.0,5.217171717,46.0,373.0,20.0,20.0,0.0,0.0,1.0,2.0,0.0,50.0,50.0,0.0,0.0,0.0,20.0,54.0,50.0,0.0,1.0,1.0,1.0,11.0,1.0,4.0,0.0,48.0,2.0,1.0,48.0,0.0,710.0,1.6,62.0,2.108008658,0.0,2.2222222222222223,2.2222222222222223,0.0,0.0,0.1111111111111111,1.1111111111111112,0.2222222222222222,0.0,0.933333333375,0.0,5.555555555555555,5.555555555555555,0.0,0.0,0.0,2.2222222222222223,6.0,5.555555555555555,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,1.2222222222222223,0.1111111111111111,0.4444444444444444,0.0,5.333333333333333,0.2222222222222222,0.1111111111111111,0.933333333375,5.333333333333333,0.0,0.17777777777777778,0.08333333333333333,0.0,0.3513347763333334,4.0,4.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,12.0,12.0,0.0,0.0,0.0,4.0,12.0,12.0,0.0,1.0,1.0,1.0,3.0,1.0,4.0,0.0,12.0,1.0,1.0,1.0,12.0,0.0,1.6,0.5,0.0,0.583333333,46.0,0.0,0.0,46.0,22.0,59.0,0.0,62.0,0.8518518518518519,0.0,0.0,0.8518518518518519,0.4074074074074074,1.0925925925925926,0.0,1.1481481481481481,4.0,0.0,0.0,4.0,6.0,2.0,0.0,3.0,0,4,20,26,16,0,0,72,0,0,6,0,20,0,0,0,0.0,1.0,5.0,6.5,4.0,0.0,0.0,18.0,0.0,0.0,1.5,0.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,1.1131830064381261e-22,0.0055087517150766,6.222007123422844e-22,0.0,2.648927802031578e-22,0.0194755532599815,1.1420522862818381e-20,0.0,0.0,0.2066824226124408,0.1149507976994881
train-ticket-1.0.0,7,ts-admin-route-service,10.0,1.0,2.0,7.0,26.0,13.0,27.0,1.0,1.0,22.0,478.0,62.0,363.0,220.0,147.0,61.0,226.0,172.0,91.0,33.0,0.0,3.0,185.0,0.045454545454545456,0.045454545454545456,2.0,2.0,7.0,1.0,5.361111111,37.0,170.0,15.0,15.0,0.0,0.0,3.0,2.0,0.0,23.0,23.0,0.0,0.0,0.0,15.0,26.0,23.0,0.0,1.0,1.0,1.0,5.0,1.0,3.0,2.0,21.0,2.0,1.0,21.0,0.0,354.0,1.2,35.0,1.972222222,0.0,2.142857142857143,2.142857142857143,0.0,0.0,0.42857142857142855,1.1428571428571428,0.2857142857142857,0.0,0.9111111111666667,0.0,3.2857142857142856,3.2857142857142856,0.0,0.0,0.0,2.142857142857143,3.7142857142857144,3.2857142857142856,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.42857142857142855,0.2857142857142857,3.0,0.2857142857142857,0.14285714285714285,0.9111111111666667,3.0,0.0,0.17142857142857143,0.33333333325000003,0.0,0.4930555555,6.0,6.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,6.0,5.0,5.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,5.0,1.0,1.0,1.0,5.0,0.0,1.2,1.0,0.0,0.583333333,37.0,0.0,0.0,37.0,28.0,31.0,0.0,35.0,1.4230769230769231,0.0,0.0,1.4230769230769231,1.0769230769230769,1.1923076923076923,0.0,1.3461538461538463,3.0,0.0,0.0,3.0,10.0,2.0,0.0,5.0,0,2,12,22,10,0,0,36,0,0,8,0,12,0,0,0,0.0,0.5,3.0,5.5,2.5,0.0,0.0,9.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,6.932588397175804e-26,0.0038918875710854,5.680258216675474e-22,0.0,1.649677190463044e-25,0.0137593174629907,1.0426140237937752e-20,0.0,0.0,0.1163426347104992,0.0647064152693313
train-ticket-1.0.0,7,ts-admin-travel-service,14.0,1.0,2.0,7.0,40.0,11.0,41.0,2.0,1.0,34.0,795.0,88.0,643.0,328.0,368.0,81.0,403.0,265.0,240.0,56.0,0.0,4.0,339.0,0.058823529411764705,0.029411764705882353,2.0,2.0,7.0,1.0,5.181818182,55.0,370.0,13.0,13.0,0.0,0.0,1.0,3.0,0.0,36.0,36.0,0.0,0.0,0.0,13.0,40.0,36.0,0.0,1.0,1.0,1.0,5.0,1.0,4.0,0.0,33.0,2.0,1.0,33.0,0.0,663.0,0.888888889,63.0,1.45,0.0,1.8571428571428572,1.8571428571428572,0.0,0.0,0.14285714285714285,1.1428571428571428,0.42857142857142855,0.0,0.9074074075,0.0,5.142857142857143,5.142857142857143,0.0,0.0,0.0,1.8571428571428572,5.714285714285714,5.142857142857143,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.5714285714285714,0.0,4.714285714285714,0.2857142857142857,0.14285714285714285,0.9074074075,4.714285714285714,0.0,0.126984127,0.125,0.0,0.3625,4.0,4.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,11.0,11.0,0.0,0.0,0.0,4.0,11.0,11.0,0.0,1.0,1.0,1.0,2.0,1.0,4.0,0.0,11.0,1.0,1.0,1.0,11.0,0.0,0.888888889,0.5,0.0,0.5,55.0,0.0,0.0,55.0,62.0,48.0,0.0,63.0,1.375,0.0,0.0,1.375,1.55,1.2,0.0,1.575,3.0,0.0,0.0,3.0,11.0,2.0,0.0,7.0,0,4,58,62,24,0,0,238,0,0,8,0,58,0,0,30,0.0,1.0,14.5,15.5,6.0,0.0,0.0,59.5,0.0,0.0,2.0,0.0,14.5,0.0,0.0,7.5,1.0,1.0,1.0,0.0390931896187295,0.0047900220007318,0.0045594136178121,0.2460956243322602,0.0930260669200225,0.0169345676510381,0.0836882479083758,0.1000669220323384,0.0,0.5466078291460437,0.3040074970813756
train-ticket-1.0.0,7,ts-assurance-service,14.0,2.0,2.0,13.0,75.0,26.0,77.0,0.0,1.0,59.0,1082.0,156.0,722.0,431.0,283.0,210.0,489.0,324.0,237.0,76.0,0.0,17.0,398.0,0.0,0.01694915254237288,9.0,6.0,12.0,2.0,9.836204147,97.0,407.0,24.0,24.0,0.0,0.0,2.0,1.0,0.0,53.0,53.0,0.0,0.0,0.0,24.0,66.0,58.0,0.0,1.0,1.0,1.0,13.0,1.0,8.0,0.0,49.0,2.0,1.0,52.0,0.0,811.0,2.0,77.0,1.3075396819999998,0.0,2.0,2.0,0.0,0.0,0.16666666666666666,1.0833333333333333,0.08333333333333333,0.0,0.962962963,0.0,4.416666666666667,4.416666666666667,0.0,0.0,0.0,2.0,5.5,4.833333333333333,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,1.0833333333333333,0.08333333333333333,0.6666666666666666,0.0,4.083333333333333,0.16666666666666666,0.08333333333333333,0.962962963,4.333333333333333,0.0,0.18181818181818182,0.125,0.0,0.2179232803333333,5.0,5.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,17.0,17.0,0.0,0.0,0.0,5.0,17.0,17.0,0.0,1.0,1.0,1.0,5.0,1.0,8.0,0.0,17.0,1.0,1.0,1.0,17.0,0.0,2.0,1.0,0.0,0.666666667,97.0,0.0,0.0,97.0,24.0,77.0,0.0,77.0,1.4696969696969697,0.0,0.0,1.4696969696969697,0.36363636363636365,1.1666666666666667,0.0,1.1666666666666667,5.0,0.0,0.0,5.0,4.0,3.0,0.0,3.0,60,0,22,54,0,0,0,90,0,0,8,60,18,0,4,22,8.571428571428571,0.0,3.142857142857143,7.714285714285714,0.0,0.0,0.0,12.857142857142858,0.0,0.0,1.1428571428571428,8.571428571428571,2.5714285714285716,0.0,0.5714285714285714,3.142857142857143,1.0,3.0,1.0,1.490662529452085e-28,7.180638044483342e-22,0.0,0.0,3.547177233999415e-28,2.5386313616793746e-21,0.0,0.0,0.1234629537148742,0.125295912663203,0.0696859700359136
train-ticket-1.0.0,7,ts-cancel-service,21.0,2.0,2.0,10.0,36.0,17.0,38.0,6.0,1.0,29.0,824.0,109.0,642.0,327.0,358.0,88.0,406.0,269.0,233.0,55.0,0.0,2.0,341.0,0.20689655172413793,0.034482758620689655,2.0,2.0,10.0,1.0,6.694805195,60.0,374.0,19.0,19.0,0.0,0.0,2.0,7.0,0.0,35.0,35.0,0.0,0.0,0.0,19.0,37.0,35.0,0.0,1.0,1.0,1.0,5.0,1.0,2.0,0.0,25.0,2.0,2.0,28.0,0.0,667.0,0.333333333,61.0,1.920995671,0.0,1.9,1.9,0.0,0.0,0.2,1.1,0.7,0.0,0.9074074074444444,0.0,3.5,3.5,0.0,0.0,0.0,1.9,3.7,3.5,0.0,0.1,0.1,0.1,0.5,0.1,0.2,0.0,2.5,0.2,0.2,0.9074074074444444,2.8,0.0,0.033333333300000004,0.10714285714285714,0.0,0.48024891775,4.0,4.0,0.0,0.0,1.0,2.0,6.0,0.0,1.0,0.0,12.0,12.0,0.0,0.0,0.0,4.0,12.0,10.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,8.0,1.0,1.0,1.0,8.0,0.0,0.333333333,0.5,0.0,0.659090909,60.0,0.0,0.0,60.0,70.0,50.0,0.0,61.0,1.6216216216216217,0.0,0.0,1.6216216216216217,1.8918918918918919,1.3513513513513513,0.0,1.6486486486486487,4.0,0.0,0.0,4.0,23.0,6.0,0.0,14.0,0,4,40,134,14,2,0,212,0,0,6,0,40,0,0,20,0.0,0.8,8.0,26.8,2.8,0.4,0.0,42.4,0.0,0.0,1.2,0.0,8.0,0.0,0.0,4.0,1.0,1.0,1.0,4.3696759934008055e-21,0.0059046751850646,1.4550637323239629e-19,0.0,1.0398071258584847e-20,0.0208752948031563,2.6707762129211483e-18,0.0,-5.551115123125783e-17,0.1502945835038353,0.083589509186633
train-ticket-1.0.0,7,ts-config-service,11.0,1.0,2.0,10.0,45.0,15.0,46.0,0.0,1.0,37.0,663.0,101.0,470.0,291.0,172.0,97.0,308.0,215.0,131.0,43.0,0.0,8.0,255.0,0.0,0.02702702702702703,12.0,7.0,10.0,2.0,8.597435897,60.0,256.0,17.0,17.0,0.0,0.0,4.0,1.0,0.0,37.0,37.0,0.0,0.0,0.0,17.0,45.0,40.0,0.0,1.0,1.0,1.0,12.0,1.0,5.0,0.0,34.0,2.0,1.0,36.0,0.0,502.0,2.0,51.0,2.216666667,0.0,1.7,1.7,0.0,0.0,0.4,1.1,0.1,0.0,0.9583333333749999,0.0,3.7,3.7,0.0,0.0,0.0,1.7,4.5,4.0,0.0,0.1,0.1,0.1,1.2,0.1,0.5,0.0,3.4,0.2,0.1,0.9583333333749999,3.6,0.0,0.2,0.380952381,0.0,0.3694444445,4.0,4.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,11.0,11.0,0.0,0.0,0.0,4.0,11.0,11.0,0.0,1.0,1.0,1.0,3.0,1.0,5.0,0.0,11.0,1.0,1.0,1.0,11.0,0.0,2.0,1.0,0.0,1.0,60.0,0.0,0.0,60.0,19.0,51.0,0.0,51.0,1.3333333333333333,0.0,0.0,1.3333333333333333,0.4222222222222222,1.1333333333333333,0.0,1.1333333333333333,4.0,0.0,0.0,4.0,5.0,2.0,0.0,3.0,0,2,2,22,0,0,0,16,0,0,3,0,2,0,0,0,0.0,0.3333333333333333,0.3333333333333333,3.6666666666666665,0.0,0.0,0.0,2.6666666666666665,0.0,0.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,1.0,1.964678951659083e-20,1.4313090106687127e-16,0.0,0.0,4.675145656210006e-20,5.060227127768161e-16,0.0,0.0,0.1085298137005532,0.7910221648219677,0.4399436957189407
train-ticket-1.0.0,7,ts-consign-price-service,11.0,1.0,4.0,10.0,35.0,17.0,36.0,0.0,1.0,30.0,585.0,82.0,427.0,273.0,149.0,80.0,285.0,203.0,114.0,34.0,0.0,5.0,241.0,0.0,0.03333333333333333,12.0,7.0,10.0,2.0,9.056818182,45.0,222.0,21.0,21.0,0.0,0.0,3.0,1.0,0.0,30.0,30.0,0.0,0.0,0.0,21.0,34.0,31.0,0.0,1.0,1.0,1.0,12.0,1.0,4.0,0.0,28.0,4.0,1.0,29.0,0.0,427.0,2.0,38.0,2.176190476,0.0,2.1,2.1,0.0,0.0,0.3,1.1,0.1,0.0,0.9583333333749999,0.0,3.0,3.0,0.0,0.0,0.0,2.1,3.4,3.1,0.0,0.1,0.1,0.1,1.2,0.1,0.4,0.0,2.8,0.4,0.1,0.9583333333749999,2.9,0.0,0.2,0.19047619042857145,0.0,0.4352380952,6.0,6.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,8.0,8.0,0.0,0.0,0.0,6.0,8.0,8.0,0.0,1.0,1.0,1.0,3.0,1.0,4.0,0.0,8.0,1.0,1.0,1.0,8.0,0.0,2.0,0.5,0.0,1.0,45.0,0.0,0.0,45.0,11.0,39.0,0.0,38.0,1.2857142857142858,0.0,0.0,1.2857142857142858,0.3142857142857143,1.1142857142857143,0.0,1.0857142857142856,4.0,0.0,0.0,4.0,9.0,3.0,0.0,3.0,0,0,0,14,0,0,0,0,0,0,6,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.6912275526903584e-20,5.7165848109842306e-21,0.0,0.0,6.404039088528017e-20,2.021032308405222e-20,0.0,0.0,0.0344900572316069,0.1846327919141029,0.1026874295537322
train-ticket-1.0.0,7,ts-consign-service,18.0,1.0,2.0,13.0,46.0,40.0,47.0,1.0,1.0,36.0,864.0,124.0,588.0,381.0,215.0,162.0,395.0,291.0,161.0,43.0,0.0,9.0,339.0,0.027777777777777776,0.027777777777777776,12.0,7.0,13.0,2.0,9.331501832,66.0,316.0,42.0,42.0,0.0,0.0,5.0,2.0,0.0,37.0,37.0,0.0,0.0,0.0,42.0,46.0,41.0,0.0,1.0,1.0,1.0,14.0,1.0,5.0,0.0,33.0,2.0,1.0,35.0,0.0,659.0,1.666666667,53.0,1.522222223,0.0,3.230769230769231,3.230769230769231,0.0,0.0,0.38461538461538464,1.0769230769230769,0.15384615384615385,0.0,0.9444444444444444,0.0,2.8461538461538463,2.8461538461538463,0.0,0.0,0.0,3.230769230769231,3.5384615384615383,3.1538461538461537,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,1.0769230769230769,0.07692307692307693,0.38461538461538464,0.0,2.5384615384615383,0.15384615384615385,0.07692307692307693,0.9444444444444444,2.6923076923076925,0.0,0.15151515154545456,0.2222222222222222,0.0,0.25370370383333335,11.0,11.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,10.0,10.0,0.0,0.0,0.0,11.0,10.0,10.0,0.0,1.0,1.0,1.0,4.0,1.0,5.0,0.0,10.0,1.0,1.0,1.0,10.0,0.0,1.666666667,1.0,0.0,0.6,66.0,0.0,0.0,66.0,30.0,51.0,0.0,53.0,1.434782608695652,0.0,0.0,1.434782608695652,0.6521739130434783,1.108695652173913,0.0,1.1521739130434783,3.0,0.0,0.0,3.0,8.0,2.0,0.0,3.0,0,0,44,22,4,0,0,208,0,0,8,0,44,0,0,40,0.0,0.0,6.285714285714286,3.142857142857143,0.5714285714285714,0.0,0.0,29.714285714285715,0.0,0.0,1.1428571428571428,0.0,6.285714285714286,0.0,0.0,5.714285714285714,1.0,1.0,1.0,1.1174846089197176e-19,4.9389077744938e-21,2.4787979478319162e-20,0.0,2.6591638857131246e-19,1.7460936049275798e-20,4.549845102065439e-19,0.0,0.1324445540273623,0.2133151229026982,0.1186397141522258
train-ticket-1.0.0,7,ts-contacts-service,12.0,2.0,2.0,11.0,64.0,23.0,66.0,0.0,1.0,52.0,886.0,129.0,628.0,372.0,254.0,133.0,416.0,271.0,207.0,64.0,0.0,13.0,342.0,0.0,0.019230769230769232,12.0,7.0,10.0,2.0,9.49719888,82.0,355.0,19.0,19.0,0.0,0.0,2.0,1.0,0.0,47.0,47.0,0.0,0.0,0.0,19.0,59.0,52.0,0.0,1.0,1.0,1.0,12.0,1.0,7.0,0.0,45.0,2.0,1.0,46.0,0.0,665.0,2.0,74.0,1.888431013,0.0,1.9,1.9,0.0,0.0,0.2,1.1,0.1,0.0,0.958333333375,0.0,4.7,4.7,0.0,0.0,0.0,1.9,5.9,5.2,0.0,0.1,0.1,0.1,1.2,0.1,0.7,0.0,4.5,0.2,0.1,0.958333333375,4.6,0.0,0.2,0.22222222216666668,0.0,0.37768620259999997,6.0,6.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,14.0,14.0,0.0,0.0,0.0,6.0,14.0,14.0,0.0,1.0,1.0,1.0,3.0,1.0,7.0,0.0,14.0,1.0,1.0,1.0,14.0,0.0,2.0,1.0,0.0,1.0,82.0,0.0,0.0,82.0,29.0,67.0,0.0,74.0,1.3898305084745763,0.0,0.0,1.3898305084745763,0.4915254237288136,1.1355932203389831,0.0,1.2542372881355932,4.0,0.0,0.0,4.0,9.0,2.0,0.0,8.0,10,0,12,42,8,0,0,32,0,0,10,10,10,0,2,4,1.4285714285714286,0.0,1.7142857142857142,6.0,1.1428571428571428,0.0,0.0,4.571428571428571,0.0,0.0,1.4285714285714286,1.4285714285714286,1.4285714285714286,0.0,0.2857142857142857,0.5714285714285714,1.0,2.0,1.0,4.576320314988516e-20,5.073215908616518e-21,0.0,0.0,1.088980162584685e-19,1.7935766892023152e-20,0.0,0.0,0.123462953714874,0.1959923305947481,0.1090052770819998
train-ticket-1.0.0,7,ts-execute-service,16.0,1.0,2.0,7.0,26.0,12.0,27.0,5.0,1.0,19.0,599.0,67.0,465.0,236.0,245.0,82.0,285.0,190.0,148.0,37.0,0.0,2.0,241.0,0.2631578947368421,0.05263157894736842,3.0,3.0,7.0,1.0,6.753968254,42.0,242.0,14.0,14.0,0.0,0.0,1.0,6.0,0.0,24.0,24.0,0.0,0.0,0.0,14.0,26.0,24.0,0.0,1.0,1.0,1.0,5.0,1.0,2.0,0.0,18.0,2.0,1.0,18.0,0.0,475.0,0.571428571,40.0,2.0,0.0,2.0,2.0,0.0,0.0,0.14285714285714285,1.1428571428571428,0.8571428571428571,0.0,0.8253968254999999,0.0,3.4285714285714284,3.4285714285714284,0.0,0.0,0.0,2.0,3.7142857142857144,3.4285714285714284,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.2857142857142857,0.0,2.5714285714285716,0.2857142857142857,0.14285714285714285,0.8253968254999999,2.5714285714285716,0.0,0.081632653,0.0625,0.0,0.5,4.0,4.0,0.0,0.0,1.0,2.0,5.0,0.0,1.0,0.0,7.0,7.0,0.0,0.0,0.0,4.0,7.0,5.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,5.0,0.0,0.571428571,0.25,0.0,0.666666667,42.0,0.0,0.0,42.0,55.0,33.0,0.0,40.0,1.6153846153846154,0.0,0.0,1.6153846153846154,2.1153846153846154,1.2692307692307692,0.0,1.5384615384615385,4.0,0.0,0.0,4.0,14.0,4.0,0.0,9.0,60,6,30,72,20,0,0,88,0,0,6,60,18,0,12,4,15.0,1.5,7.5,18.0,5.0,0.0,0.0,22.0,0.0,0.0,1.5,15.0,4.5,0.0,3.0,1.0,1.0,2.0,1.0,4.1855209073235384e-20,0.0055087517150766,1.6812444502029152e-19,0.0,9.95985622603916e-20,0.0194755532599815,3.085931967073393e-18,0.0,0.0,0.2047563536763039,0.1138795737519718
train-ticket-1.0.0,7,ts-food-service,42.0,3.0,10.0,35.0,126.0,76.0,129.0,3.0,3.0,91.0,2142.0,364.0,1593.0,962.0,599.0,201.0,1085.0,745.0,460.0,144.0,0.0,32.0,902.0,0.03296703296703297,0.03296703296703297,25.0,12.0,21.0,4.0,20.840935673,144.0,590.0,49.0,49.0,0.0,0.0,11.0,4.0,0.0,59.0,59.0,0.0,0.0,0.0,49.0,80.0,69.0,0.0,2.0,2.0,2.0,21.0,2.0,12.0,1.0,51.0,7.0,2.0,55.0,0.0,1120.0,3.75,116.0,3.861394557,0.0,2.3333333333333335,2.3333333333333335,0.0,0.0,0.5238095238095238,1.0952380952380953,0.19047619047619047,0.0,0.9240196078823529,0.0,2.8095238095238093,2.8095238095238093,0.0,0.0,0.0,2.3333333333333335,3.8095238095238093,3.2857142857142856,0.0,0.09523809523809523,0.09523809523809523,0.09523809523809523,1.0,0.09523809523809523,0.5714285714285714,0.047619047619047616,2.4285714285714284,0.3333333333333333,0.09523809523809523,0.9240196078823529,2.619047619047619,0.0,0.17857142857142858,0.3358843537857143,0.0,0.482674319625,7.0,7.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,9.0,9.0,0.0,0.0,0.0,7.0,9.0,9.0,0.0,1.0,1.0,1.0,6.0,1.0,7.0,1.0,9.0,1.0,1.0,1.0,9.0,0.0,2.0,1.0,0.0,1.0,144.0,0.0,0.0,144.0,68.0,105.0,0.0,116.0,1.7777777777777777,0.0,0.0,1.7777777777777777,0.8395061728395061,1.2962962962962963,0.0,1.4320987654320987,6.0,0.0,0.0,6.0,27.0,5.0,0.0,15.0,0,10,126,198,14,2,0,642,0,0,18,0,126,0,0,100,0.0,0.47619047619047616,6.0,9.428571428571429,0.6666666666666666,0.09523809523809523,0.0,30.571428571428573,0.0,0.0,0.8571428571428571,0.0,6.0,0.0,0.0,4.761904761904762,1.0,1.0,1.0,0.0195465948093647,0.0025579149960302,0.001343170147512,0.1020604154679906,0.0465130334600112,0.0090432120226715,0.024653950202933,0.0414996067684438,0.1317555661628081,0.2270124930813448,0.1262577960796525
train-ticket-1.0.0,7,ts-inside-payment-service,24.0,6.0,3.0,21.0,92.0,51.0,98.0,4.0,1.0,72.0,1538.0,235.0,1095.0,623.0,498.0,218.0,747.0,475.0,411.0,111.0,0.0,21.0,614.0,0.05555555555555555,0.013888888888888888,15.0,9.0,19.0,3.0,12.85775249,120.0,660.0,44.0,44.0,0.0,0.0,8.0,5.0,0.0,66.0,66.0,0.0,0.0,0.0,44.0,80.0,72.0,0.0,1.0,1.0,1.0,26.0,1.0,9.0,4.0,55.0,3.0,4.0,61.0,0.0,1152.0,1.5,112.0,1.531060606,0.0,2.3157894736842106,2.3157894736842106,0.0,0.0,0.42105263157894735,1.0526315789473684,0.2631578947368421,0.0,0.9375,0.0,3.473684210526316,3.473684210526316,0.0,0.0,0.0,2.3157894736842106,4.2105263157894735,3.789473684210526,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,1.368421052631579,0.05263157894736842,0.47368421052631576,0.21052631578947367,2.8947368421052633,0.15789473684210525,0.21052631578947367,0.9375,3.210526315789474,0.0,0.07894736842105263,0.18589743592307692,0.0,0.3062121212,6.0,6.0,0.0,0.0,3.0,2.0,2.0,0.0,1.0,0.0,16.0,16.0,0.0,0.0,0.0,6.0,16.0,16.0,0.0,1.0,1.0,1.0,8.0,1.0,9.0,3.0,16.0,1.0,3.0,1.0,16.0,0.0,1.5,1.0,0.0,0.522727273,120.0,0.0,0.0,120.0,71.0,100.0,0.0,112.0,1.4814814814814814,0.0,0.0,1.4814814814814814,0.8765432098765432,1.2345679012345678,0.0,1.382716049382716,4.0,0.0,0.0,4.0,21.0,4.0,0.0,9.0,130,2,58,120,12,0,0,200,0,0,13,130,46,0,12,44,16.25,0.25,7.25,15.0,1.5,0.0,0.0,25.0,0.0,0.0,1.625,16.25,5.75,0.0,1.5,5.5,1.0,3.0,1.0,3.648120883730566e-21,0.0071833454315328,6.1109270367227294e-24,0.0,8.68106032718443e-21,0.0253958852699384,1.1216634849738671e-22,0.0,0.0243104708848548,0.1873965227008157,0.1042245368439588
