MS_system,Package,Class,Aa,Ad,Ai,Ait,Ao,Av,ClRCi,ClTCi,DIT,HMd,HMi,MHF,MIF,Ma,Md,Mi,Mit,Mo,NF,NM,NMA,NMI,NOA,NOCh,NOD,NOL,NOPa,NORM,NPF,NPM,NSF,NSM,PMR,PMd,PMi,RTLOC,SIX,TLOC,WMC,AHF,AIF,LCOM*,NMIR,PF
train-ticket-0.2.0,ticketinfo.entity,TravelResult,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,9.0,1.0,0.0,0.0,,,
train-ticket-0.2.0,ticketinfo.entity,Trip,8.0,8.0,0.0,0.0,0.0,0.0,4.333333333,13.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,62.0,0.0,35.0,3.0,0.0,0.0,0.3125,,
train-ticket-0.2.0,ticketinfo.entity,TripId,2.0,2.0,0.0,0.0,0.0,0.0,1.333333333,4.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,34.0,0.0,32.0,8.0,0.0,0.0,0.5,,
train-ticket-0.2.0,ticketinfo.service,TicketInfoServiceImpl,1.0,1.0,0.0,0.0,0.0,0.0,3.0,6.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,29.0,2.0,13.0,2.0,0.0,0.0,0.0,,
train-ticket-0.2.0,cancel.entity,GetAccountByIdResult,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,14.0,0.0,7.0,1.0,0.0,0.0,,,
train-ticket-0.2.0,notification.service,NotificationServiceImplTest,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,9.0,9.0,0.0,0.0,0.0,3.0,9.0,9.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,9.0,0.0,81.0,0.0,56.0,9.0,0.0,0.0,0.125,,
train-ticket-0.2.0,cancel.entity,Account,7.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,28.0,0.0,17.0,1.0,0.0,0.0,,,
train-ticket-0.2.0,travel2.controller,Travel2Controller,2.0,2.0,0.0,0.0,0.0,0.0,2.75,33.0,1.0,0.0,0.0,1.0,0.0,12.0,12.0,0.0,0.0,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,12.0,1.0,0.0,1.0,12.0,0.0,129.0,0.0,56.0,17.0,0.0,0.0,0.090909091,,
train-ticket-0.2.0,travel2.config,SecurityConfig,2.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,0.666666667,0.0,3.0,3.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.666666667,2.0,0.0,65.0,0.0,14.0,3.0,1.0,0.0,1.0,,
train-ticket-0.2.0,travel2,Travel2Application,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,16.0,0.0,8.0,2.0,,,,,
train-ticket-0.2.0,plan.service,RoutePlanServiceImplTest,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,4.0,0.0,75.0,0.0,40.0,4.0,0.0,0.0,0.333333333,,
train-ticket-0.2.0,plan.service,RoutePlanServiceImpl,2.0,2.0,0.0,0.0,0.0,0.0,3.0,24.0,2.0,5.0,0.0,0.375,0.0,8.0,8.0,0.0,0.0,0.0,2.0,8.0,5.0,0.0,1.0,0.0,0.0,9.0,1.0,3.0,0.0,3.0,1.0,0.0,0.375,3.0,0.0,332.0,0.75,222.0,27.0,0.0,0.0,0.357142857,,
train-ticket-0.2.0,plan.service,RoutePlanService,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,30.0,0.0,5.0,3.0,,,,,
train-ticket-0.2.0,plan.entity,TripResponse,10.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,28.0,0.0,14.0,1.0,0.0,0.0,,,
train-ticket-0.2.0,plan.entity,TripInfo,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,14.0,0.0,7.0,1.0,0.0,0.0,,,
train-ticket-0.2.0,plan.entity,TripId,2.0,2.0,0.0,0.0,0.0,0.0,1.333333333,4.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,30.0,0.0,26.0,6.0,0.0,0.0,0.5,,
train-ticket-0.2.0,travel2.controller,Travel2ControllerTest,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,14.0,14.0,0.0,0.0,0.0,4.0,14.0,14.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,14.0,0.0,145.0,0.0,85.0,14.0,0.0,0.0,0.365384615,,
train-ticket-0.2.0,plan.entity,TripAllDetailInfo,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,16.0,0.0,8.0,1.0,0.0,0.0,,,
train-ticket-0.2.0,plan.entity,Trip,8.0,8.0,0.0,0.0,0.0,0.0,4.333333333,13.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,40.0,0.0,26.0,3.0,0.0,0.0,0.875,,
train-ticket-0.2.0,plan.entity,RoutePlanResultUnit,9.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,26.0,0.0,13.0,1.0,0.0,0.0,,,
train-ticket-0.2.0,plan.entity,Route,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,9.0,1.0,0.0,0.0,,,
train-ticket-0.2.0,plan.controller,RoutePlanControllerTest,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,5.0,0.0,58.0,0.0,34.0,5.0,0.0,0.0,0.5,,
train-ticket-0.2.0,plan.controller,RoutePlanController,2.0,2.0,0.0,0.0,0.0,0.0,2.5,10.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,4.0,0.0,32.0,0.0,19.0,4.0,0.0,0.0,0.333333333,,
train-ticket-0.2.0,plan.config,SecurityConfig,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.666666667,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.666666667,2.0,0.0,59.0,0.0,12.0,3.0,,,,,
train-ticket-0.2.0,plan,RoutePlanApplication,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,16.0,0.0,8.0,2.0,,,,,
train-ticket-0.2.0,notification.service,NotificationServiceImpl,10.0,10.0,0.0,0.0,0.0,8.0,3.0,12.0,2.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,4.0,0.0,4.0,1.0,0.0,1.0,4.0,0.0,121.0,2.0,98.0,4.0,0.8,0.0,0.3,,
train-ticket-0.2.0,cancel.entity,GetAccountByIdInfo,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,10.0,0.0,5.0,1.0,0.0,0.0,,,
train-ticket-0.2.0,plan.entity,TripAllDetail,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,16.0,0.0,8.0,1.0,0.0,0.0,,,
train-ticket-0.2.0,travel2.entity,AdminTrip,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,11.0,0.0,7.0,1.0,0.0,0.0,,,
train-ticket-0.2.0,plan.entity,RoutePlanInfo,4.0,4.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,23.0,0.0,14.0,2.0,0.0,0.0,1.0,,
train-ticket-0.2.0,travel2.entity,Seat,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,33.0,0.0,14.0,1.0,0.0,0.0,,,
train-ticket-0.2.0,cancel.controller,CancelControllerTest,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,4.0,0.0,43.0,0.0,23.0,4.0,0.0,0.0,0.583333333,,
train-ticket-0.2.0,travel2.entity,Route,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,21.0,0.0,9.0,1.0,0.0,0.0,,,
train-ticket-0.2.0,cancel.controller,CancelController,2.0,2.0,0.0,0.0,0.0,1.0,3.0,9.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,3.0,0.0,37.0,0.0,21.0,3.0,0.5,0.0,0.5,,
train-ticket-0.2.0,cancel.config,SecurityConfig,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.666666667,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.666666667,2.0,0.0,59.0,0.0,12.0,3.0,,,,,
train-ticket-0.2.0,cancel,CancelApplication,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,16.0,0.0,8.0,2.0,,,,,
train-ticket-0.2.0,travel2.service,Travel2ServiceImpl,5.0,5.0,0.0,0.0,0.0,3.0,3.352941176,57.0,2.0,6.0,0.0,0.647058824,0.0,17.0,17.0,0.0,0.0,0.0,5.0,17.0,6.0,0.0,1.0,0.0,0.0,16.0,1.0,11.0,0.0,11.0,1.0,1.0,0.647058824,11.0,0.0,408.0,1.294117647,294.0,45.0,0.6,0.0,0.5875,,
train-ticket-0.2.0,travel2.service,Travel2Service,0.0,0.0,0.0,0.0,0.0,0.0,2.818181818,31.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,23.0,0.0,13.0,11.0,,,,,
train-ticket-0.2.0,travel2.repository,TripRepository,0.0,0.0,0.0,0.0,0.0,0.0,1.5,6.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,11.0,0.0,6.0,4.0,,,,,
train-ticket-0.2.0,travel2.init,InitData,5.0,5.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,66.0,0.0,55.0,1.0,1.0,0.0,,,
train-ticket-0.2.0,travel2.entity,TripResponse,10.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,62.0,0.0,23.0,1.0,0.0,0.0,,,
train-ticket-0.2.0,travel2.service,Travel2ServiceImplTest,6.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,20.0,0.0,0.0,0.0,6.0,20.0,20.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,20.0,0.0,0.0,1.0,20.0,0.0,280.0,0.0,177.0,20.0,0.333333333,0.0,0.473684211,,
train-ticket-0.2.0,travel2.entity,TripId,2.0,2.0,0.0,0.0,0.0,0.0,1.333333333,4.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,30.0,0.0,26.0,6.0,0.0,0.0,0.5,,
train-ticket-0.2.0,travel2.entity,TripAllDetailInfo,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,17.0,0.0,8.0,1.0,0.0,0.0,,,
train-ticket-0.2.0,travel2.entity,TripAllDetail,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,16.0,0.0,8.0,1.0,0.0,0.0,,,
train-ticket-0.2.0,travel2.entity,Trip,8.0,8.0,0.0,0.0,0.0,0.0,4.333333333,13.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,63.0,0.0,35.0,3.0,0.0,0.0,0.3125,,
train-ticket-0.2.0,travel2.entity,TravelResult,4.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,20.0,0.0,11.0,2.0,0.0,0.0,1.75,,
train-ticket-0.2.0,travel2.entity,TravelInfo,8.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,24.0,0.0,12.0,1.0,0.0,0.0,,,
train-ticket-0.2.0,travel2.entity,SoldTicket,11.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,38.0,0.0,24.0,1.0,0.0,0.0,,,
train-ticket-0.2.0,travel2.entity,Travel,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,16.0,0.0,8.0,1.0,0.0,0.0,,,
train-ticket-0.2.0,travel2.entity,TripInfo,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,23.0,0.0,10.0,1.0,0.0,0.0,,,
train-ticket-0.2.0,travel2.entity,TrainType,4.0,4.0,0.0,0.0,0.0,0.0,3.333333333,10.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,32.0,0.0,19.0,3.0,0.0,0.0,0.625,,
train-ticket-1.0.0,other,OrderOtherApplication,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,19.0,0.0,8.0,2.0,,,,,
train-ticket-1.0.0,contacts.service,ContactsServiceImplTest,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,14.0,14.0,0.0,0.0,0.0,3.0,14.0,14.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,14.0,0.0,132.0,0.0,97.0,14.0,0.0,0.0,0.076923077,,
train-ticket-1.0.0,contacts.service,ContactsServiceImpl,3.0,3.0,0.0,0.0,0.0,1.0,2.857142857,20.0,2.0,0.0,0.0,1.0,0.0,7.0,7.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,7.0,0.0,7.0,1.0,0.0,1.0,7.0,0.0,101.0,2.0,79.0,14.0,0.333333333,0.0,0.222222222,,
train-ticket-1.0.0,contacts.service,ContactsService,0.0,0.0,0.0,0.0,0.0,0.0,2.857142857,20.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,65.0,0.0,9.0,7.0,,,,,
train-ticket-1.0.0,contacts.repository,ContactsRepository,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,40.0,0.0,7.0,5.0,,,,,
train-ticket-1.0.0,contacts.controller,ContactsController,2.0,2.0,0.0,0.0,0.0,0.0,2.625,21.0,1.0,0.0,0.0,1.0,0.0,8.0,8.0,0.0,0.0,0.0,2.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,8.0,0.0,72.0,0.0,37.0,8.0,0.0,0.0,0.214285714,,
train-ticket-1.0.0,contacts.entity,Contacts,6.0,6.0,0.0,0.0,0.0,0.0,1.333333333,4.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,54.0,0.0,28.0,11.0,0.0,0.0,1.0,,
train-ticket-1.0.0,contacts.controller,ContactsControllerTest,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,9.0,9.0,0.0,0.0,0.0,4.0,9.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,9.0,0.0,97.0,0.0,57.0,9.0,0.0,0.0,0.375,,
train-ticket-1.0.0,contacts.config,SecurityConfig,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.666666667,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.666666667,2.0,0.0,59.0,0.0,12.0,3.0,,,,,
train-ticket-1.0.0,contacts,ContactsApplication,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,18.0,0.0,8.0,2.0,,,,,
train-ticket-1.0.0,other.config,SecurityConfig,2.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,0.666666667,0.0,3.0,3.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.666666667,2.0,0.0,67.0,0.0,14.0,3.0,1.0,0.0,1.0,,
train-ticket-1.0.0,seat.service,SeatServiceImplTest,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,5.0,0.0,147.0,0.0,96.0,5.0,0.0,0.0,0.25,,
train-ticket-1.0.0,contacts.init,InitData,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,27.0,0.0,21.0,1.0,1.0,0.0,,,
train-ticket-1.0.0,other.controller,OrderOtherController,2.0,2.0,0.0,0.0,0.0,0.0,3.0,48.0,1.0,0.0,0.0,1.0,0.0,16.0,16.0,0.0,0.0,0.0,2.0,16.0,16.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,16.0,0.0,131.0,0.0,67.0,16.0,0.0,0.0,0.066666667,,
train-ticket-1.0.0,inside_payment.async,AsyncTask,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,17.0,0.0,10.0,1.0,0.0,0.0,,,
train-ticket-1.0.0,other.entity,Order,16.0,16.0,0.0,0.0,0.0,0.0,1.333333333,4.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,16.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,103.0,0.0,48.0,21.0,0.0,0.0,0.78125,,
train-ticket-1.0.0,seat.service,SeatServiceImpl,3.0,3.0,0.0,0.0,0.0,1.0,2.6,13.0,2.0,3.0,0.0,0.4,0.0,5.0,5.0,0.0,0.0,0.0,3.0,5.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,0.4,2.0,0.0,195.0,0.8,123.0,17.0,0.333333333,0.0,0.75,,
train-ticket-1.0.0,inside_payment.entity,AccountInfo,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,12.0,0.0,6.0,1.0,0.0,0.0,,,
train-ticket-1.0.0,inside_payment.controller,InsidePaymentControllerTest,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,10.0,0.0,0.0,0.0,4.0,10.0,10.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,10.0,0.0,103.0,0.0,59.0,10.0,0.0,0.0,0.361111111,,
