MS_system,Package,SQ reliability remediation effort,Security rating,Critical violations,Violations,Sqale rating,Cognitive complexity,Minor violations,Info violations,Security remediation effort,SQ maintainability remediation effort,Security hotspots,Effort to reach rating A,Duplicated blocks,Reliability remediation effort,Reliability rating,Code smells,SQ security remediation effort,Bugs,Major violations
train-ticket-0.0.2,consign.service,0,1.0,0,5,1.0,13,0,0,0,45,0,0,0,0,1.0,5,0,0,5
train-ticket-0.0.2,org.myproject.ms.monitoring.antn,15,1.0,1,3,1.0,83,1,0,0,10,0,0,0,15,2.0,2,0,1,1
train-ticket-0.0.2,admintravel.service,0,1.0,0,16,1.0,15,2,0,0,103,0,0,0,0,1.0,16,0,0,14
train-ticket-0.0.2,order.service,0,1.0,3,42,1.0,95,3,0,0,406,0,0,12,0,1.0,42,0,0,36
train-ticket-0.0.2,travel.service,15,1.0,2,19,1.0,55,3,0,0,168,0,0,10,15,3.0,18,0,1,14
train-ticket-0.0.2,plan.service,0,1.0,0,13,1.0,35,0,0,0,115,0,0,2,0,1.0,13,0,0,13
train-ticket-0.0.2,preserveOther.service,0,1.0,1,69,2.0,38,12,1,0,538,0,27,9,0,1.0,69,0,0,55
train-ticket-0.0.2,travel2.service,0,1.0,2,34,1.0,56,5,0,0,263,0,0,10,0,1.0,34,0,0,27
train-ticket-0.0.2,cancel.service,0,1.0,3,46,2.0,67,8,1,0,429,0,32,3,0,1.0,46,0,0,34
train-ticket-0.0.2,fdse.microservice.service,0,1.0,0,12,1.0,8,3,0,0,95,0,0,1,0,1.0,12,0,0,9
train-ticket-0.0.2,adminbasic.service,0,1.0,4,41,1.0,0,2,0,0,226,0,0,0,0,1.0,41,0,0,35
train-ticket-0.0.2,adminuser.service,0,1.0,0,5,1.0,0,0,0,0,30,0,0,0,0,1.0,5,0,0,5
train-ticket-0.0.2,config.service,0,1.0,1,3,1.0,11,0,0,0,18,0,0,0,0,1.0,3,0,0,2
train-ticket-0.0.2,org.myproject.ms.monitoring.mtc,0,1.0,2,2,1.0,5,0,0,0,10,0,0,0,0,1.0,2,0,0,0
train-ticket-0.0.2,auth.service,0,1.0,0,1,1.0,10,0,0,0,5,0,0,0,0,1.0,1,0,0,1
train-ticket-0.0.2,rebook.service,0,1.0,2,14,1.0,84,4,0,0,79,0,0,0,0,1.0,14,0,0,8
train-ticket-0.0.2,inside_payment.service,50,1.0,1,17,1.0,51,3,0,0,63,0,0,0,50,3.0,12,0,5,13
train-ticket-0.0.2,train.service,0,1.0,0,3,1.0,6,0,0,0,15,0,0,0,0,1.0,3,0,0,3
train-ticket-0.0.2,foodsearch.service,0,1.0,3,18,1.0,50,2,0,0,164,0,0,0,0,1.0,18,0,0,13
train-ticket-0.0.2,security.service,0,1.0,1,15,1.0,11,0,0,0,115,0,0,0,0,1.0,15,0,0,14
train-ticket-0.0.2,food.service,0,1.0,2,10,1.0,17,0,0,0,70,0,0,0,0,1.0,10,0,0,8
train-ticket-0.0.2,adminroute.service,0,1.0,0,6,1.0,0,2,0,0,24,0,0,0,0,1.0,6,0,0,4
train-ticket-0.0.2,org.myproject.ms.monitoring.instrument.msg,5,1.0,1,6,1.0,63,2,2,0,7,1,0,0,5,4.0,5,0,1,1
train-ticket-0.0.2,org.myproject.ms.monitoring.instrument.messaging.websocket,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.2,ts.trainticket.Meituan,10,1.0,2,17,1.0,105,9,0,0,169,0,0,2,10,2.0,15,0,2,6
train-ticket-0.0.2,hello,0,1.0,2,18,1.0,0,1,0,0,143,0,0,2,0,1.0,18,0,0,15
train-ticket-0.0.2,hello,0,1.0,0,3,1.0,0,1,0,0,11,0,0,1,0,1.0,3,0,0,2
train-ticket-0.0.2,hello,0,1.0,0,2,1.0,0,1,0,0,25,0,0,0,0,1.0,2,0,0,1
train-ticket-0.0.2,hello,0,1.0,0,2,1.0,0,1,0,0,10,0,0,1,0,1.0,2,0,0,1
train-ticket-0.0.2,foodsearch,0,1.0,9,38,1.0,50,6,0,0,317,0,0,6,0,1.0,38,0,0,23
train-ticket-0.0.2,food,0,1.0,5,33,1.0,26,3,0,0,246,2,0,4,0,1.0,33,0,0,25
train-ticket-0.0.2,fdse.microservice,15,1.0,2,25,1.0,16,12,0,0,215,0,0,30,15,2.0,24,0,1,11
train-ticket-0.0.2,fdse.microservice,0,1.0,3,17,1.0,23,2,0,0,95,0,0,5,0,1.0,17,0,0,12
train-ticket-0.0.2,execute,15,1.0,3,20,1.0,46,8,0,0,140,0,0,20,15,2.0,19,0,1,9
train-ticket-0.0.2,contacts,15,1.0,1,21,1.0,23,3,0,0,177,0,0,7,15,2.0,20,0,1,17
train-ticket-0.0.2,consignprice,0,1.0,2,5,1.0,7,0,0,0,45,0,0,2,0,1.0,5,0,0,3
train-ticket-0.0.2,consign,0,1.0,2,27,1.0,13,0,0,0,155,0,0,7,0,1.0,27,0,0,25
train-ticket-0.0.2,config,0,1.0,2,6,1.0,11,0,0,0,36,0,0,4,0,1.0,6,0,0,4
train-ticket-0.0.2,com.trainticket,0,1.0,1,5,1.0,7,0,0,0,35,0,0,4,0,1.0,5,0,0,4
train-ticket-0.0.2,com.springsource.open.foo,0,1.0,0,0,1.0,2,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.2,cancel,15,1.0,4,62,1.0,84,12,1,0,535,2,0,33,15,2.0,61,0,1,45
train-ticket-0.0.2,auth,0,1.0,0,14,1.0,12,1,0,0,67,0,0,1,0,1.0,14,0,0,13
train-ticket-0.0.2,food.init,0,1.0,0,16,1.0,9,3,0,0,121,2,0,0,0,1.0,16,0,0,13
train-ticket-0.0.2,travel.init,0,1.0,4,14,3.0,0,10,0,0,194,0,104,1,0,1.0,14,0,0,0
train-ticket-0.0.2,order.init,0,1.0,6,13,2.0,0,6,0,0,143,0,40,0,0,1.0,13,0,0,1
train-ticket-0.0.2,assurance.init,0,1.0,1,1,1.0,0,0,0,0,5,0,0,0,0,1.0,1,0,0,0
train-ticket-0.0.2,contacts.init,0,1.0,0,2,1.0,0,2,0,0,4,0,0,0,0,1.0,2,0,0,0
train-ticket-0.0.2,price.init,0,1.0,2,2,1.0,0,0,0,0,16,0,0,30,0,1.0,2,0,0,0
train-ticket-0.0.2,hello,0,1.0,1,12,1.0,5,2,1,0,28,0,0,1,0,1.0,12,0,0,8
train-ticket-0.0.2,route.init,0,1.0,3,3,1.0,0,0,0,0,36,0,0,2,0,1.0,3,0,0,0
train-ticket-0.0.2,adminbasic,15,1.0,6,65,1.0,4,3,0,0,441,0,0,9,15,2.0,64,0,1,56
train-ticket-0.0.2,adminorder,15,1.0,0,13,1.0,23,2,0,0,111,0,0,8,15,2.0,12,0,1,11
train-ticket-0.0.2,adminroute,0,1.0,0,6,1.0,0,2,0,0,24,0,0,6,0,1.0,6,0,0,4
train-ticket-0.0.2,admintravel,0,1.0,1,20,1.0,19,4,0,0,153,0,0,22,0,1.0,20,0,0,15
train-ticket-0.0.2,adminuser,0,1.0,0,18,1.0,6,0,0,0,95,1,0,7,0,1.0,18,0,0,18
train-ticket-0.0.2,assurance,0,1.0,2,29,1.0,27,6,0,0,254,0,0,6,0,1.0,29,0,0,21
train-ticket-0.0.2,org.myproject.ms.monitoring.instrument,40,1.0,5,30,1.0,332,3,5,0,204,2,0,2,40,4.0,27,0,3,14
train-ticket-0.0.2,train.init,0,1.0,0,0,1.0,0,0,0,0,0,0,0,2,0,1.0,0,0,0,0
train-ticket-0.0.2,hello,15,1.0,1,11,1.0,6,5,1,0,34,1,0,2,15,3.0,10,0,1,4
train-ticket-0.0.2,hello,0,1.0,1,13,1.0,1,1,0,0,51,0,0,3,0,1.0,13,0,0,11
train-ticket-0.0.2,org.services.analysis,120,1.0,52,229,1.0,740,104,3,0,1987,8,0,49,120,5.0,214,0,15,60
train-ticket-0.0.2,org.services.analysis,80,1.0,93,325,2.0,1054,131,5,0,3210,7,326,87,80,5.0,317,0,8,92
train-ticket-0.0.2,example,0,1.0,1,40,1.0,10,15,0,0,248,131,0,9,0,1.0,40,0,0,24
train-ticket-0.0.2,com.lightbend.akka.sample,0,1.0,2,14,1.0,1,9,0,0,54,0,0,0,0,1.0,14,0,0,3
train-ticket-0.0.2,org.myproject.ms.monitoring.lgger,0,1.0,3,3,1.0,9,0,0,0,15,0,0,0,0,1.0,3,0,0,0
train-ticket-0.0.2,auth.security.jwt,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.2,verifycode,10,1.0,3,15,1.0,22,9,0,0,73,3,0,1,10,4.0,13,0,2,3
train-ticket-0.0.2,user,0,1.0,0,18,1.0,15,1,0,0,86,0,0,6,0,1.0,18,0,0,17
train-ticket-0.0.2,ts.trainticket,115,1.0,69,554,1.0,784,337,6,0,2672,23,0,111,115,3.0,537,0,17,142
train-ticket-0.0.2,travelplan,0,1.0,3,27,1.0,19,5,0,0,203,0,0,31,0,1.0,27,0,0,19
train-ticket-0.0.2,travel2,0,1.0,10,87,1.0,65,41,0,0,823,0,0,56,0,1.0,87,0,0,36
train-ticket-0.0.2,travel,15,1.0,8,48,1.0,64,18,0,0,497,0,0,53,15,3.0,47,0,1,22
train-ticket-0.0.2,train,0,1.0,1,17,1.0,17,0,0,0,88,0,0,10,0,1.0,17,0,0,16
train-ticket-0.0.2,ticketinfo,0,1.0,0,7,1.0,4,5,0,0,72,0,0,23,0,1.0,7,0,0,2
train-ticket-0.0.2,security,15,1.0,1,26,1.0,21,5,0,0,206,0,0,19,15,2.0,25,0,1,20
train-ticket-0.0.2,seat,5,1.0,4,43,1.0,33,0,0,0,331,1,0,25,5,4.0,42,0,1,39
train-ticket-0.0.2,sample.atomikos,0,1.0,0,5,1.0,2,0,0,0,60,0,0,0,0,1.0,5,0,0,5
train-ticket-0.0.2,hello,0,1.0,1,11,1.0,6,1,0,0,32,0,0,4,0,1.0,11,0,0,9
train-ticket-0.0.2,hello,0,1.0,1,6,1.0,0,1,0,0,23,0,0,1,0,1.0,6,0,0,4
train-ticket-0.0.2,hello,0,1.0,0,18,1.0,1,4,1,0,140,0,0,3,0,1.0,18,0,0,13
train-ticket-0.0.2,hello,0,1.0,1,1,1.0,0,0,0,0,2,0,0,0,0,1.0,1,0,0,0
train-ticket-0.0.2,inside_payment,65,1.0,5,43,1.0,73,15,0,0,278,0,0,23,65,3.0,37,0,6,23
train-ticket-0.0.2,notification,0,1.0,8,21,1.0,4,12,0,0,114,4,0,8,0,1.0,21,0,0,1
train-ticket-0.0.2,hello,0,1.0,0,7,1.0,3,0,0,0,80,0,0,0,0,1.0,7,0,0,7
train-ticket-0.0.2,order,15,1.0,13,79,1.0,108,13,0,0,765,0,0,42,15,2.0,78,0,1,53
train-ticket-0.0.2,plan,0,1.0,2,24,1.0,39,3,0,0,217,0,0,33,0,1.0,24,0,0,19
train-ticket-0.0.2,preserve,30,1.0,3,88,1.0,65,22,1,0,714,1,0,87,30,2.0,86,0,2,62
train-ticket-0.0.2,preserveOther,30,1.0,3,133,1.0,65,52,1,0,1094,1,0,87,30,2.0,131,0,2,77
train-ticket-0.0.2,price,0,1.0,5,10,1.0,14,1,0,0,82,0,0,38,0,1.0,10,0,0,4
train-ticket-0.0.2,rebook,30,1.0,4,27,1.0,102,11,0,0,185,0,0,41,30,2.0,25,0,2,12
train-ticket-0.0.2,route,0,1.0,4,14,1.0,20,0,0,0,139,0,0,7,0,1.0,14,0,0,10
train-ticket-0.0.2,other,15,1.0,9,65,1.0,107,5,0,0,621,0,0,38,15,2.0,64,0,1,51
train-ticket-0.0.2,ts.trainticket.adapter,0,1.0,0,1,1.0,0,0,0,0,5,0,0,0,0,1.0,1,0,0,1
train-ticket-0.0.2,travel2.init,0,1.0,4,15,3.0,0,11,0,0,204,0,114,1,0,1.0,15,0,0,0
train-ticket-0.0.3,auth.service.impl,0,1.0,0,1,1.0,11,0,0,0,5,0,0,0,0,1.0,1,0,0,1
train-ticket-0.0.3,inside_payment,50,1.0,1,25,1.0,74,0,0,0,103,0,0,21,50,3.0,20,0,5,24
train-ticket-0.0.3,notification,0,1.0,0,4,1.0,4,4,0,0,20,0,0,9,0,1.0,4,0,0,0
train-ticket-0.0.3,order,0,1.0,1,3,1.0,109,0,0,0,38,0,0,29,0,1.0,3,0,0,2
train-ticket-0.0.3,other,0,1.0,1,3,1.0,108,0,0,0,38,0,0,25,0,1.0,3,0,0,2
train-ticket-0.0.3,plan,0,1.0,1,1,1.0,41,0,0,0,6,0,0,30,0,1.0,1,0,0,0
train-ticket-0.0.3,preserve,0,1.0,1,24,1.0,64,0,1,0,135,0,0,77,0,1.0,24,0,0,22
train-ticket-0.0.3,preserveOther,0,1.0,1,53,1.0,64,30,1,0,430,0,0,78,0,1.0,53,0,0,21
train-ticket-0.0.3,price,0,1.0,0,5,1.0,14,0,0,0,25,0,0,16,0,1.0,5,0,0,5
train-ticket-0.0.3,rebook,0,1.0,1,3,1.0,93,0,1,0,29,0,0,38,0,1.0,3,0,0,1
train-ticket-0.0.3,route,0,1.0,0,0,1.0,20,0,0,0,0,0,0,8,0,1.0,0,0,0,0
train-ticket-0.0.3,seat,5,1.0,1,1,1.0,33,0,0,0,0,1,0,26,5,4.0,0,0,1,0
train-ticket-0.0.3,security,0,1.0,0,5,1.0,22,0,0,0,25,0,0,17,0,1.0,5,0,0,5
train-ticket-0.0.3,ticketinfo,0,1.0,0,5,1.0,4,0,0,0,25,0,0,27,0,1.0,5,0,0,5
train-ticket-0.0.3,train,0,1.0,0,10,1.0,16,0,0,0,50,0,0,11,0,1.0,10,0,0,10
train-ticket-0.0.3,travel,0,1.0,0,7,1.0,57,1,0,0,55,0,0,50,0,1.0,7,0,0,6
train-ticket-0.0.3,travel2,0,1.0,0,28,1.0,61,24,0,0,275,0,0,58,0,1.0,28,0,0,4
train-ticket-0.0.3,travelplan,0,1.0,0,9,1.0,19,0,0,0,45,0,0,22,0,1.0,9,0,0,9
train-ticket-0.0.3,user,0,1.0,0,27,1.0,15,0,0,0,135,0,0,4,0,1.0,27,0,0,27
train-ticket-0.0.3,verifycode,0,1.0,0,4,1.0,22,4,0,0,30,1,0,3,0,1.0,4,0,0,0
train-ticket-0.0.3,auth.security.jwt,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.3,org.myproject.ms.monitoring.lgger,0,1.0,3,3,1.0,9,0,0,0,15,0,0,0,0,1.0,3,0,0,0
train-ticket-0.0.3,org.services.analysis,120,1.0,52,230,1.0,740,104,3,0,1992,8,0,47,120,5.0,215,0,15,61
train-ticket-0.0.3,org.myproject.ms.monitoring.instrument.messaging.websocket,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.3,org.myproject.ms.monitoring.instrument.msg,5,1.0,1,6,1.0,63,2,2,0,7,1,0,0,5,4.0,5,0,1,1
train-ticket-0.0.3,org.myproject.ms.monitoring.mtc,0,1.0,2,2,1.0,5,0,0,0,10,0,0,0,0,1.0,2,0,0,0
train-ticket-0.0.3,price.repository,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.3,order.repository,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.3,foodsearch,0,1.0,1,12,1.0,50,0,1,0,75,0,0,7,0,1.0,12,0,0,10
train-ticket-0.0.3,food,0,1.0,0,6,1.0,26,0,0,0,30,0,0,5,0,1.0,6,0,0,6
train-ticket-0.0.3,fdse.microservice,0,1.0,0,2,1.0,23,0,0,0,10,0,0,4,0,1.0,2,0,0,2
train-ticket-0.0.3,fdse.microservice,0,1.0,0,20,1.0,20,0,0,0,100,0,0,30,0,1.0,20,0,0,20
train-ticket-0.0.3,security.init,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.3,user.init,0,1.0,0,0,1.0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.3,fdse.microservice.init,0,1.0,0,0,1.0,0,0,0,0,0,0,0,2,0,1.0,0,0,0,0
train-ticket-0.0.3,contacts.init,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.3,com.trainticket.init,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.3,route.init,0,1.0,0,0,1.0,0,0,0,0,0,0,0,2,0,1.0,0,0,0,0
train-ticket-0.0.3,assurance.init,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.3,travel.init,0,1.0,0,0,1.0,0,0,0,0,0,0,0,4,0,1.0,0,0,0,0
train-ticket-0.0.3,inside_payment.init,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.3,other.init,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.3,travel2.init,0,1.0,0,1,1.0,0,1,0,0,10,0,0,4,0,1.0,1,0,0,0
train-ticket-0.0.3,consignprice.init,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.3,config.init,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.3,train.repository,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.3,org.myproject.ms.monitoring.instrument,40,1.0,5,30,1.0,332,3,5,0,204,2,0,2,40,4.0,27,0,3,14
train-ticket-0.0.3,adminorder,0,1.0,0,0,1.0,24,0,0,0,0,0,0,8,0,1.0,0,0,0,0
train-ticket-0.0.3,adminroute,0,1.0,0,3,1.0,0,0,0,0,15,0,0,6,0,1.0,3,0,0,3
train-ticket-0.0.3,admintravel,0,1.0,0,0,1.0,19,0,0,0,0,0,0,24,0,1.0,0,0,0,0
train-ticket-0.0.3,adminuser,0,1.0,0,17,1.0,6,0,0,0,85,0,0,7,0,1.0,17,0,0,17
train-ticket-0.0.3,assurance,0,1.0,0,1,1.0,27,0,0,0,5,0,0,5,0,1.0,1,0,0,1
train-ticket-0.0.3,auth,0,1.0,0,12,1.0,13,0,0,0,60,0,0,1,0,1.0,12,0,0,12
train-ticket-0.0.3,cancel,0,1.0,2,19,1.0,83,0,0,0,127,0,0,24,0,1.0,19,0,0,17
train-ticket-0.0.3,com.trainticket,0,1.0,0,3,1.0,7,0,0,0,15,0,0,5,0,1.0,3,0,0,3
train-ticket-0.0.3,config,0,1.0,0,0,1.0,11,0,0,0,0,0,0,5,0,1.0,0,0,0,0
train-ticket-0.0.3,consign,0,1.0,0,20,1.0,11,0,0,0,100,0,0,8,0,1.0,20,0,0,20
train-ticket-0.0.3,consignprice,0,1.0,0,0,1.0,7,0,0,0,0,0,0,3,0,1.0,0,0,0,0
train-ticket-0.0.3,contacts,0,1.0,0,7,1.0,21,0,0,0,35,0,0,7,0,1.0,7,0,0,7
train-ticket-0.0.3,execute,0,1.0,2,2,1.0,47,0,0,0,16,0,0,16,0,1.0,2,0,0,0
train-ticket-0.0.3,adminbasic,0,1.0,0,0,1.0,5,0,0,0,0,0,0,10,0,1.0,0,0,0,0
train-ticket-0.0.3,food.repository,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.3,auth.repository,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.3,security.repository,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.3,adminroute.service,0,1.0,0,3,1.0,0,0,0,0,15,0,0,0,0,1.0,3,0,0,3
train-ticket-0.0.3,notification.service,0,1.0,0,0,1.0,4,0,0,0,0,0,0,5,0,1.0,0,0,0,0
train-ticket-0.0.3,preserveOther.service,0,1.0,1,4,1.0,35,2,1,0,45,0,0,4,0,1.0,4,0,0,0
train-ticket-0.0.3,fdse.microservice.service,0,1.0,0,0,1.0,23,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.3,rebook.service,0,1.0,1,3,1.0,73,0,1,0,29,0,0,0,0,1.0,3,0,0,1
train-ticket-0.0.3,contacts.service,0,1.0,0,7,1.0,13,0,0,0,35,0,0,0,0,1.0,7,0,0,7
train-ticket-0.0.3,com.trainticket.service,0,1.0,0,3,1.0,7,0,0,0,15,0,0,0,0,1.0,3,0,0,3
train-ticket-0.0.3,route.service,0,1.0,0,0,1.0,20,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.3,assurance.service,0,1.0,0,1,1.0,24,0,0,0,5,0,0,0,0,1.0,1,0,0,1
train-ticket-0.0.3,travel.service,0,1.0,0,1,1.0,48,0,0,0,20,0,0,7,0,1.0,1,0,0,1
train-ticket-0.0.3,seat.service,5,1.0,1,1,1.0,30,0,0,0,0,1,0,8,5,4.0,0,0,1,0
train-ticket-0.0.3,admintravel.service,0,1.0,0,0,1.0,15,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.3,adminorder.service,0,1.0,0,0,1.0,13,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.3,user.service,0,1.0,0,4,1.0,11,0,0,0,20,0,0,0,0,1.0,4,0,0,4
train-ticket-0.0.3,inside_payment.service,50,1.0,1,25,1.0,51,0,0,0,103,0,0,0,50,3.0,20,0,5,24
train-ticket-0.0.3,travelplan.service,0,1.0,0,0,1.0,12,0,0,0,0,0,0,2,0,1.0,0,0,0,0
train-ticket-0.0.3,consign.service,0,1.0,0,0,1.0,11,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.3,other.service,0,1.0,1,3,1.0,94,0,0,0,38,0,0,4,0,1.0,3,0,0,2
train-ticket-0.0.3,foodsearch.service,0,1.0,1,8,1.0,50,0,1,0,55,0,0,0,0,1.0,8,0,0,6
train-ticket-0.0.3,travel2.service,0,1.0,0,3,1.0,52,2,0,0,40,0,0,7,0,1.0,3,0,0,1
train-ticket-0.0.3,consignprice.service,0,1.0,0,0,1.0,7,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.3,config.service,0,1.0,0,0,1.0,11,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.3,adminbasic.service,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.3,org.myproject.ms.monitoring.spl,0,1.0,0,1,1.0,8,0,1,0,0,1,0,0,0,1.0,1,0,0,0
train-ticket-0.0.3,edu.fudan.common,0,1.0,2,4,1.0,12,1,0,0,47,0,0,1,0,1.0,4,0,0,1
train-ticket-0.0.3,org.myproject.ms.monitoring,55,1.0,13,64,1.0,559,9,11,0,402,4,0,2,55,4.0,60,0,4,28
train-ticket-0.0.3,org.myproject.ms.monitoring.trace,0,1.0,1,7,1.0,52,0,2,0,45,0,0,0,0,1.0,7,0,0,4
train-ticket-0.0.3,org.myproject.ms.monitoring.util,0,1.0,0,2,1.0,12,0,0,0,10,0,0,0,0,1.0,2,0,0,2
train-ticket-0.0.3,adminuser.service,0,1.0,0,4,1.0,0,0,0,0,20,0,0,0,0,1.0,4,0,0,4
train-ticket-0.0.3,auth.init,0,1.0,0,0,1.0,2,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.3,ticketinfo.service,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.3,auth.service,0,1.0,0,2,1.0,11,0,0,0,10,0,0,0,0,1.0,2,0,0,2
train-ticket-0.0.3,user.repository,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.3,fdse.microservice.repository,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.3,contacts.repository,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.3,com.trainticket.repository,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.3,route.repository,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.3,assurance.repository,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.3,travel.repository,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.3,inside_payment.repository,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.3,consign.repository,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.3,other.repository,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.3,foodsearch.repository,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.3,travel2.repository,0,1.0,0,1,1.0,0,1,0,0,10,0,0,0,0,1.0,1,0,0,0
train-ticket-0.0.3,consignprice.repository,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.3,security.service,0,1.0,0,5,1.0,11,0,0,0,25,0,0,0,0,1.0,5,0,0,5
train-ticket-0.0.3,config.repository,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.3,org.myproject.ms.monitoring.instrument.schedl,0,1.0,0,0,1.0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.3,auth.security,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.3,edu.fudan.common.security.jwt,0,1.0,0,0,1.0,10,0,0,0,0,0,0,1,0,1.0,0,0,0,0
train-ticket-0.0.3,execute.serivce,0,1.0,2,2,1.0,36,0,0,0,16,0,0,0,0,1.0,2,0,0,0
train-ticket-0.0.3,fdse.microservice.service,0,1.0,0,12,1.0,11,0,0,0,60,0,0,0,0,1.0,12,0,0,12
train-ticket-0.0.3,preserve.service,0,1.0,1,2,1.0,35,0,1,0,25,0,0,4,0,1.0,2,0,0,0
train-ticket-0.0.3,price.service,0,1.0,0,5,1.0,14,0,0,0,25,0,0,0,0,1.0,5,0,0,5
train-ticket-0.0.3,order.service,0,1.0,1,3,1.0,95,0,0,0,38,0,0,9,0,1.0,3,0,0,2
train-ticket-0.0.3,train.service,0,1.0,0,0,1.0,5,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.3,food.service,0,1.0,0,6,1.0,17,0,0,0,30,0,0,0,0,1.0,6,0,0,6
train-ticket-0.0.3,plan.service,0,1.0,1,1,1.0,37,0,0,0,6,0,0,2,0,1.0,1,0,0,0
train-ticket-0.0.3,cancel.service,0,1.0,2,12,1.0,65,0,0,0,92,0,0,0,0,1.0,12,0,0,10
train-ticket-0.0.3,verifycode.service,0,1.0,0,4,1.0,15,4,0,0,30,1,0,0,0,1.0,4,0,0,0
train-ticket-0.0.3,org.myproject.ms.monitoring.instrument.rest,0,1.0,0,0,1.0,23,0,0,0,0,0,0,0,0,1.0,0,0,0,0
train-ticket-0.0.3,verifycode.util,0,1.0,0,0,1.0,6,0,0,0,0,0,0,1,0,1.0,0,0,0,0
train-ticket-0.0.3,food.init,0,1.0,0,0,1.0,9,0,0,0,0,0,0,0,0,1.0,0,0,0,0
