MS_system,Version Id,Microservice,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountStmt,CountStmtDecl,CountStmtExe,SumCyclomatic,CountDeclFunction,CountDeclMethodDefault,CountSemicolon,RatioPrivateToPublicMethod,Sum(Ce),Sum(NOC),Sum(NOI),Sum(PkgTCi),Sum(TLOC),Sum(Aa),Sum(Ad),Sum(Ait),Sum(Ao),Sum(Av),Sum(HMd),Sum(HMi),Sum(Ma),Sum(Md),Sum(Mi),Sum(Mit),Sum(Mo),Sum(NF),Sum(NMA),Sum(NMI),Sum(NOA),Sum(NOCh),Sum(NOD),Sum(NOL),Sum(NOPa),Sum(NORM),Sum(NPF),Sum(NSF),Sum(NSM),Sum(PMd),Sum(PMi),Sum(RTLOC),Sum(WMC),Sum(PF),Avg(Ait),Avg(Ao),Avg(HMd),Avg(HMi),Avg(MHF),Avg(MIF),Avg(Mi),Avg(Mit),Avg(Mo),Avg(NMI),Avg(NPF),Avg(NSM),Avg(PMR),Avg(PMi),Avg(AIF),Max(Aa),Max(Ad),Max(Ait),Max(Ao),Max(Av),Max(DIT),Max(HMd),Max(HMi),Max(MHF),Max(MIF),Max(Ma),Max(Md),Max(Mi),Max(Mit),Max(Mo),Max(NF),Max(NM),Max(NMA),Max(NMI),Max(NOA),Max(NOCh),Max(NOD),Max(NOL),Max(NOPa),Max(NORM),Max(NPF),Max(NPM),Max(NSF),Max(NSM),Max(PMR),Max(PMd),Max(PMi),Max(SIX),Max(AHF),Max(AIF),Max(LCOM*),Sum(Di),Sum(Fin),Sum(Fout),Sum(IOVars),Sum(NBD),Sum(Si),Sum(VG),Avg(Si),Max(Di),Max(Fout),Max(IOVars),Max(NBD),Max(Si),Max(VG),SQ reliability remediation effort,Cognitive complexity,Info violations,Security remediation effort,SQ maintainability remediation effort,Security hotspots,Effort to reach rating A,Duplicated blocks,Reliability remediation effort,SQ security remediation effort,Bugs,Avg(SQ reliability remediation effort),Avg(Cognitive complexity),Avg(Minor violations),Avg(Info violations),Avg(Security remediation effort),Avg(Security hotspots),Avg(Effort to reach rating A),Avg(Reliability remediation effort),Avg(SQ security remediation effort),Avg(Bugs),Avg(Major violations),Max(Sqale rating),Max(Reliability rating),Max(Security rating),Taylor_JC,Yin_JC,Liu_JC,Huang_JC,Taylor_CC,Yin_CC,Liu_CC,Huang_CC,Taylor_MNC,Yin_MNC,Liu_MNC,Huang_MNC,Taylor_MLC,Yin_MLC,Liu_MLC,Huang_MLC,Taylor_TAC,Taylor_FOM,Taylor_FOM_NORM
train-ticket-0.0.1,1,ts-contacts-service,18.0,2.0,0.0,18.0,113.0,46.0,115.0,1.0,0.0,102.0,908.0,207.0,661.0,314.0,465.0,266.0,223.0,115.0,0.0,12.0,332.0,0.0098039215686274,5.0,17.0,2.0,337.70833333300004,515.0,40.0,40.0,0.0,0.0,1.0,1.0,0.0,98.0,98.0,0.0,0.0,0.0,40.0,102.0,0.0,1.0,1.0,1.0,32.0,1.0,7.0,0.0,0.0,1.0,97.0,0.0,776.0,124.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.9925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.9925925926,0.0,0.0,6.0,6.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,14.0,14.0,0.0,0.0,0.0,6.0,14.0,14.0,0.0,1.0,1.0,1.0,12.0,1.0,7.0,0.0,13.0,0.0,1.0,1.0,14.0,0.0,2.0,1.0,0.0,0.916666667,133.708333333,38.0,38.0,159.0,118.0,204.0,124.0,1.871559633027523,4.0,8.0,5.0,3.0,64.0,8.0,30,48,0,0,556,0,0,42,30,0,2,5.0,8.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.3333333333333333,7.333333333333333,1.0,2.0,1.0,3.0826021594277e-17,1.6952158402436534e-19,0.0,0.0,5.111937954109467e-17,3.0709938815682956e-19,0.0,0.0,4.700799668191134e-17,6.7449903465692625e-18,0.0,0.0,0.6030202610244141,0.5520088628043571,0.6605049920264467,2.0001852281591612e-48,0.123462953714874,0.1959923305947481,0.1090052770819998
train-ticket-0.0.1,1,ts-execute-service,13.0,3.0,0.0,13.0,88.0,50.0,91.0,4.0,0.0,83.0,748.0,145.0,573.0,247.0,386.0,211.0,205.0,104.0,0.0,4.0,269.0,0.0481927710843373,3.0,11.0,1.0,1260.394202898,421.0,30.0,30.0,0.0,0.0,0.0,4.0,0.0,77.0,77.0,0.0,0.0,0.0,30.0,77.0,0.0,1.0,1.0,1.0,15.0,1.0,2.0,0.0,0.0,1.0,73.0,0.0,613.0,108.0,0.0,0.0,0.0,0.3636363636363636,0.0,0.9333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.9333333333,0.0,0.0,16.0,16.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,36.0,36.0,0.0,0.0,0.0,16.0,36.0,36.0,0.0,1.0,1.0,1.0,8.0,1.0,2.0,0.0,35.0,0.0,1.0,1.0,36.0,0.0,0.666666667,0.0,0.0,0.925,94.394202899,60.0,60.0,105.0,86.0,1166.0,108.0,14.759493670886076,3.0,22.0,3.0,4.0,484.0,18.0,30,88,0,0,436,0,0,54,30,0,2,7.5,22.0,8.0,0.0,0.0,0.0,0.0,7.5,0.0,0.5,6.0,1.0,2.0,1.0,2.7625661380583218e-17,0.0083137762640698,2.4232539987100853e-19,0.0,4.5812161159647586e-17,0.0150609470685552,3.6687898319670193e-19,0.0,4.2451464103429746e-17,0.0978016119380465,1.8226320921682802e-17,0.0,0.6030202610244141,0.5520088628043571,0.6605049920264467,2.0001852281591612e-48,0.0,0.2047563536763039,0.1138795737519718
train-ticket-0.0.1,1,ts-food-map-service,14.0,1.0,0.0,14.0,75.0,27.0,76.0,1.0,0.0,61.0,686.0,168.0,465.0,263.0,337.0,223.0,136.0,71.0,0.0,14.0,252.0,0.0163934426229508,6.0,14.0,3.0,110.0,341.0,27.0,27.0,0.0,0.0,8.0,1.0,0.0,62.0,62.0,0.0,0.0,0.0,27.0,70.0,0.0,1.0,1.0,1.0,20.0,1.0,6.0,0.0,0.0,1.0,61.0,0.0,563.0,83.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.9545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.9545454545454546,0.0,0.0,7.0,7.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,15.0,15.0,0.0,0.0,0.0,7.0,15.0,15.0,0.0,1.0,1.0,1.0,7.0,1.0,6.0,0.0,14.0,0.0,1.0,1.0,15.0,0.0,2.0,1.0,0.0,1.0,96.0,10.0,10.0,108.0,82.0,14.0,83.0,0.1842105263157894,3.0,2.0,3.0,4.0,4.0,5.0,0,26,0,0,502,4,0,12,0,0,0,0.0,4.333333333333333,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,8.0,1.0,1.0,1.0,2.3461434559544266e-17,2.681914262734115e-20,0.0,0.0,3.8906544399831357e-17,4.858462324516407e-20,0.0,0.0,3.5607345576360665e-17,1.8668066121888098e-17,0.0,0.0,0.6030202610244141,0.5520088628043571,0.6605049920264467,2.0001852281591612e-48,0.0330544678983992,0.6094685137181408,0.3389687954064297
train-ticket-0.0.1,1,ts-food-service,26.0,1.0,0.0,26.0,182.0,75.0,183.0,0.0,0.0,172.0,1359.0,378.0,939.0,439.0,667.0,405.0,294.0,190.0,0.0,11.0,450.0,0.0,4.0,26.0,2.0,766.5337104070001,801.0,75.0,75.0,0.0,0.0,5.0,0.0,0.0,172.0,172.0,0.0,0.0,0.0,75.0,177.0,0.0,1.0,1.0,1.0,52.0,1.0,6.0,0.0,0.0,1.0,172.0,0.0,1217.0,203.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0384615384615384,1.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,15.0,15.0,0.0,0.0,0.0,7.0,15.0,15.0,0.0,1.0,1.0,1.0,20.0,1.0,6.0,0.0,14.0,0.0,1.0,1.0,15.0,0.0,2.0,1.0,0.0,0.928571429,208.533710407,50.0,50.0,228.0,193.0,558.0,203.0,3.0491803278688523,6.0,16.0,6.0,5.0,256.0,15.0,0,100,2,0,704,0,0,56,0,0,0,0.0,20.0,2.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,10.4,1.0,1.0,1.0,0.0253365424536086,0.0137783911940181,0.0189556302638701,0.0,0.0420160715836757,0.0249604528521881,0.0286986934129199,0.0,0.3085489376502641,0.1496440749031015,0.1945628562009002,0.0481090288447297,0.6030202610244141,0.5520088628043571,0.6605049920264467,2.0001852281591612e-48,0.1317555661628081,0.2270124930813448,0.1262577960796525
train-ticket-0.0.1,1,ts-inside-payment-service,30.0,8.0,0.0,30.0,193.0,96.0,201.0,2.0,0.0,180.0,1618.0,378.0,1189.0,595.0,820.0,505.0,398.0,215.0,0.0,19.0,574.0,0.0111111111111111,7.0,26.0,3.0,981.89047619,855.0,66.0,66.0,0.0,0.0,7.0,2.0,0.0,158.0,158.0,0.0,0.0,0.0,66.0,164.0,0.0,1.0,1.0,1.0,37.0,1.0,9.0,4.0,0.0,4.0,156.0,0.0,1279.0,217.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.9815546772173912,0.0,0.0,0.0,0.0,0.0,0.1538461538461538,0.1538461538461538,0.9815546772173912,0.0,0.0,16.0,16.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,36.0,36.0,0.0,0.0,0.0,16.0,36.0,36.0,0.0,1.0,1.0,1.0,18.0,1.0,9.0,3.0,35.0,0.0,3.0,1.0,36.0,0.0,1.636363636,1.0,0.0,0.925,218.89047619,65.0,65.0,244.0,189.0,763.0,217.0,4.410404624277457,4.0,20.0,4.0,4.0,400.0,18.0,130,134,0,0,656,0,0,64,130,0,12,16.25,16.75,4.25,0.0,0.0,0.0,0.0,16.25,0.0,1.5,6.5,1.0,3.0,1.0,1.986071043218943e-18,0.0104038609433945,3.923748922699321e-20,0.0,3.2935394904393346e-18,0.0188472715646992,5.940528792464014e-20,0.0,3.2550512144880205e-18,0.1229748637781944,3.144884638707226e-20,0.0,0.6030202610244141,0.5520088628043571,0.6605049920264467,2.0001852281591612e-48,0.0243104708848548,0.1873965227008157,0.1042245368439588
train-ticket-0.0.1,1,ts-login-service,13.0,6.0,1.0,13.0,69.0,36.0,75.0,2.0,0.0,69.0,587.0,126.0,441.0,216.0,309.0,193.0,134.0,81.0,0.0,4.0,214.0,0.0289855072463768,3.0,11.0,1.0,200.513888889,298.0,25.0,25.0,0.0,0.0,1.0,2.0,0.0,61.0,61.0,0.0,0.0,0.0,25.0,61.0,0.0,1.0,1.0,1.0,16.0,1.0,2.0,1.0,1.0,4.0,59.0,0.0,439.0,77.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.9333333334,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.3636363636363636,0.9333333334,0.0,0.0,7.0,7.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,15.0,15.0,0.0,0.0,0.0,7.0,15.0,15.0,0.0,1.0,1.0,1.0,6.0,1.0,2.0,1.0,14.0,1.0,3.0,1.0,15.0,0.0,1.333333333,0.5,0.0,0.875,79.51388889,19.0,19.0,95.0,68.0,121.0,77.0,1.9206349206349207,5.0,8.0,5.0,2.0,64.0,9.0,4,38,0,0,268,2,0,28,4,0,2,0.8,7.6,2.8,0.0,0.0,0.4,0.0,0.8,0.0,0.4,6.0,1.0,3.0,1.0,2.1955931328360023e-19,0.0,0.0,0.0,3.640993967775008e-19,0.0,0.0,0.0,2.629461155491206e-19,0.0,0.0,0.0,0.6030202610244141,0.5520088628043571,0.6605049920264467,2.0001852281591612e-48,0.0,0.0942548155185513,0.0524218077857163
train-ticket-0.0.1,1,ts-notification-service,9.0,1.0,0.0,9.0,63.0,29.0,64.0,0.0,0.0,60.0,529.0,121.0,382.0,184.0,282.0,160.0,134.0,64.0,0.0,4.0,209.0,0.0,4.0,9.0,1.0,338.15,313.0,29.0,29.0,0.0,0.0,3.0,0.0,0.0,60.0,60.0,0.0,0.0,0.0,29.0,60.0,0.0,1.0,1.0,1.0,9.0,1.0,4.0,0.0,0.0,1.0,60.0,0.0,451.0,64.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,1.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,21.0,21.0,0.0,0.0,0.0,10.0,20.0,21.0,0.0,1.0,1.0,1.0,4.0,1.0,4.0,0.0,20.0,0.0,1.0,1.0,21.0,0.0,2.0,1.0,0.0,0.95,77.15,33.0,33.0,89.0,68.0,261.0,64.0,4.078125,3.0,9.0,3.0,2.0,81.0,1.0,0,8,0,0,232,8,0,12,0,0,0,0.0,1.6,5.6,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.4,1.0,1.0,1.0,1.9167726128770384e-19,8.556740876117971e-19,0.0,0.0,3.178620581704526e-19,1.5501093284349405e-18,0.0,0.0,2.8783541353455915e-19,6.529722639961328e-17,0.0,0.0,0.6030202610244141,0.5520088628043571,0.6605049920264467,2.0001852281591612e-48,0.1035099017607941,0.1512061557490461,0.0840964993574624
train-ticket-0.0.1,1,ts-order-other-service,44.0,4.0,0.0,44.0,338.0,150.0,342.0,1.0,0.0,314.0,2451.0,538.0,1885.0,800.0,1321.0,696.0,689.0,371.0,0.0,27.0,901.0,0.0031847133757961,5.0,41.0,2.0,3362.119031012,1579.0,118.0,118.0,0.0,0.0,8.0,1.0,0.0,300.0,300.0,0.0,0.0,0.0,118.0,305.0,0.0,1.0,1.0,1.0,100.0,1.0,19.0,3.0,0.0,1.0,299.0,0.0,2160.0,398.0,0.0,0.0,0.0,0.024390243902439,0.0,0.9984917043846152,0.0,0.0,0.0,0.0,0.0,0.073170731707317,0.024390243902439,0.9984917043846152,0.0,0.0,16.0,16.0,0.0,0.0,4.0,2.0,1.0,0.0,1.0,0.0,36.0,36.0,0.0,0.0,0.0,16.0,35.0,36.0,0.0,1.0,1.0,1.0,32.0,1.0,19.0,2.0,35.0,0.0,1.0,1.0,36.0,0.0,1.9,1.0,0.0,0.925,383.119031013,197.0,197.0,454.0,358.0,2979.0,398.0,9.194444444444445,4.0,33.0,5.0,10.0,1089.0,18.0,90,234,0,0,1716,0,52,170,90,0,6,15.0,39.0,10.0,0.0,0.0,0.0,8.666666666666666,15.0,0.0,1.0,18.0,2.0,2.0,1.0,5.580102899748872e-20,0.0489324480868596,4.9467185068405835e-19,0.0,9.253591065529644e-20,0.0886443160319371,7.489297683676728e-19,0.0,7.667659473353988e-20,0.5653642991176437,5.3541007008721195e-19,0.0,0.6030202610244141,0.5520088628043571,0.6605049920264467,2.0001852281591612e-48,0.2963533274139554,0.1648354449181268,0.0916767165924838
train-ticket-0.0.1,1,ts-order-service,44.0,4.0,0.0,44.0,338.0,150.0,342.0,1.0,0.0,314.0,2507.0,540.0,1922.0,803.0,1358.0,699.0,726.0,371.0,0.0,27.0,938.0,0.0031847133757961,5.0,41.0,2.0,3362.119031012,1616.0,118.0,118.0,0.0,0.0,8.0,1.0,0.0,300.0,300.0,0.0,0.0,0.0,118.0,305.0,0.0,1.0,1.0,1.0,100.0,1.0,19.0,3.0,0.0,1.0,299.0,0.0,2197.0,398.0,0.0,0.0,0.0,0.024390243902439,0.0,0.9984917043846152,0.0,0.0,0.0,0.0,0.0,0.073170731707317,0.024390243902439,0.9984917043846152,0.0,0.0,16.0,16.0,0.0,0.0,4.0,2.0,1.0,0.0,1.0,0.0,36.0,36.0,0.0,0.0,0.0,16.0,36.0,36.0,0.0,1.0,1.0,1.0,32.0,1.0,19.0,2.0,35.0,0.0,1.0,1.0,36.0,0.0,1.9,1.0,0.0,0.925,383.119031013,197.0,197.0,454.0,358.0,2979.0,398.0,9.194444444444445,4.0,33.0,5.0,10.0,1089.0,18.0,90,234,0,0,2004,0,83,170,90,0,6,15.0,39.0,12.0,0.0,0.0,0.0,13.833333333333334,15.0,0.0,1.0,18.333333333333332,2.0,2.0,1.0,1.8294495704782895e-20,0.1019066187335522,1.0460977615863614e-19,0.0,3.033811115020266e-20,0.1846104756648987,1.5837847922646371e-19,0.0,2.360828718576123e-20,1.2090765096906193,1.0782029329209902e-19,0.0,0.6030202610244141,0.5520088628043571,0.6605049920264467,2.0001852281591612e-48,0.3232942389881369,0.2426603006777802,0.1349606550007095
train-ticket-0.0.1,1,ts-payment-service,18.0,6.0,5.0,18.0,59.0,20.0,65.0,1.0,0.0,50.0,683.0,161.0,498.0,303.0,371.0,256.0,143.0,70.0,0.0,14.0,282.0,0.02,9.0,18.0,5.0,139.1,350.0,25.0,25.0,0.0,0.0,12.0,2.0,0.0,52.0,52.0,0.0,0.0,0.0,25.0,59.0,0.0,2.0,2.0,2.0,18.0,2.0,6.0,7.0,5.0,6.0,50.0,0.0,511.0,81.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.9487179487692308,0.0,0.0,0.0,0.0,0.0,0.3888888888888889,0.3333333333333333,0.9487179487692308,0.0,0.0,6.0,6.0,0.0,0.0,5.0,2.0,1.0,0.0,1.0,0.0,9.0,9.0,0.0,0.0,0.0,6.0,9.0,9.0,0.0,1.0,1.0,1.0,7.0,1.0,4.0,5.0,8.0,5.0,3.0,1.0,9.0,0.0,2.0,1.0,0.0,1.083333333,110.1,11.0,11.0,123.0,73.0,29.0,81.0,0.4461538461538462,7.0,4.0,7.0,3.0,16.0,7.0,20,52,0,0,222,6,0,10,20,0,4,1.6666666666666667,4.333333333333333,1.3333333333333333,0.0,0.0,0.5,0.0,1.6666666666666667,0.0,0.3333333333333333,1.3333333333333333,1.0,4.0,1.0,4.897729352908294e-22,1.222870117254364e-21,0.0,0.0,8.121997998189986e-22,2.21530884674903e-21,0.0,0.0,2.355509403718696e-21,1.4767637406508585e-19,0.0,0.0,0.6030202610244141,0.5520088628043571,0.6605049920264467,2.0001852281591612e-48,0.0,0.1531442305436673,0.0851744006169262
train-ticket-0.0.1,1,ts-preserve-other-service,49.0,7.0,0.0,49.0,451.0,222.0,458.0,9.0,0.0,442.0,3073.0,753.0,2225.0,966.0,1536.0,879.0,735.0,488.0,0.0,7.0,1003.0,0.0203619909502262,3.0,43.0,1.0,14383.259039548,1817.0,179.0,179.0,0.0,0.0,0.0,9.0,0.0,415.0,415.0,0.0,0.0,0.0,179.0,415.0,0.0,1.0,1.0,1.0,50.0,1.0,1.0,0.0,0.0,1.0,406.0,0.0,2651.0,466.0,0.0,0.0,0.0,0.2093023255813953,0.0,0.9831144465365854,0.0,0.0,0.0,0.0,0.0,0.0,0.0232558139534883,0.9831144465365854,0.0,0.0,17.0,17.0,0.0,0.0,0.0,2.0,9.0,0.0,1.0,0.0,36.0,36.0,0.0,0.0,0.0,17.0,36.0,36.0,0.0,1.0,1.0,1.0,32.0,1.0,1.0,0.0,35.0,0.0,1.0,1.0,36.0,0.0,0.153846154,0.0,0.0,1.0,462.259039547,141.0,141.0,480.0,425.0,13921.0,466.0,33.46394230769231,8.0,117.0,8.0,6.0,13689.0,22.0,60,176,2,0,2652,2,56,222,60,0,4,15.0,44.0,40.25,0.5,0.0,0.5,14.0,15.0,0.0,1.0,32.0,2.0,2.0,1.0,0.0790911236439367,0.0156592823457058,0.1162060525626359,2.8210907733029666e-49,0.1311583188093485,0.0283678096510123,0.1759351616800241,0.1410414762386438,0.9587064725103522,0.1761015767991547,1.1979531219289818,0.1015453018584203,0.6030202610244141,0.5520088628043571,0.6605049920264467,2.0001852281591612e-48,0.2335459062255529,0.0394784414202157,0.0219567695976539
train-ticket-0.0.1,1,ts-preserve-service,49.0,7.0,0.0,49.0,451.0,222.0,458.0,9.0,0.0,442.0,3058.0,753.0,2211.0,962.0,1523.0,875.0,725.0,486.0,0.0,7.0,992.0,0.0203619909502262,3.0,43.0,1.0,14150.25940171,1804.0,179.0,179.0,0.0,0.0,0.0,9.0,0.0,415.0,415.0,0.0,0.0,0.0,179.0,415.0,0.0,1.0,1.0,1.0,49.0,1.0,1.0,0.0,0.0,1.0,406.0,0.0,2639.0,464.0,0.0,0.0,0.0,0.2093023255813953,0.0,0.9831144465365854,0.0,0.0,0.0,0.0,0.0,0.0,0.0232558139534883,0.9831144465365854,0.0,0.0,17.0,17.0,0.0,0.0,0.0,2.0,9.0,0.0,1.0,0.0,36.0,36.0,0.0,0.0,0.0,17.0,36.0,36.0,0.0,1.0,1.0,1.0,31.0,1.0,1.0,0.0,35.0,0.0,1.0,1.0,36.0,0.0,0.153846154,0.0,0.0,1.0,462.259401709,140.0,140.0,480.0,425.0,13688.0,464.0,32.90384615384615,8.0,116.0,8.0,6.0,13456.0,20.0,60,170,4,0,1636,2,32,226,60,0,4,15.0,42.5,16.0,1.0,0.0,0.5,8.0,15.0,0.0,1.0,31.0,2.0,2.0,1.0,0.0790911236439367,0.0194386376812322,0.1162060525626357,2.9405436329723168e-49,0.1311583188093485,0.0352143579407016,0.1759351616800237,0.1470135661225035,0.958706472510352,0.2217021585427839,1.1979531219289812,0.1015453018584202,0.6030202610244141,0.5520088628043571,0.6605049920264467,2.0001852281591612e-48,0.240561623775353,0.1136048215412187,0.063183722609825
train-ticket-0.0.1,1,ts-price-service,12.0,1.0,0.0,12.0,79.0,25.0,80.0,0.0,0.0,71.0,672.0,146.0,517.0,224.0,388.0,190.0,211.0,78.0,0.0,9.0,298.0,0.0,5.0,12.0,2.0,586.157894737,423.0,25.0,25.0,0.0,0.0,2.0,0.0,0.0,71.0,71.0,0.0,0.0,0.0,25.0,74.0,0.0,1.0,1.0,1.0,16.0,1.0,6.0,0.0,0.0,1.0,71.0,0.0,585.0,88.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,1.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,12.0,12.0,0.0,0.0,0.0,5.0,10.0,12.0,0.0,1.0,1.0,1.0,6.0,1.0,6.0,0.0,10.0,0.0,1.0,1.0,12.0,0.0,2.0,1.0,0.0,0.9,121.157894736,41.0,41.0,137.0,87.0,465.0,88.0,5.8125,6.0,18.0,6.0,3.0,324.0,4.0,0,28,0,0,208,0,0,88,0,0,0,0.0,4.666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,1.0,1.0,1.0,1.9337880724701578e-21,2.619687562023938e-23,0.0,0.0,3.2068376428762586e-21,4.7457346041786416e-23,0.0,0.0,4.044537243925067e-21,1.6712321181832114e-21,0.0,0.0,0.6030202610244141,0.5520088628043571,0.6605049920264467,2.0001852281591612e-48,0.0022546282459868,0.2242578644966403,0.1247257511714536
train-ticket-0.0.1,1,ts-rebook-service,43.0,4.0,0.0,43.0,331.0,152.0,335.0,13.0,0.0,317.0,2506.0,576.0,1798.0,793.0,1207.0,697.0,591.0,382.0,0.0,5.0,786.0,0.0410094637223974,3.0,40.0,1.0,3252.9396434630003,1481.0,125.0,125.0,0.0,0.0,4.0,13.0,0.0,313.0,313.0,0.0,0.0,0.0,125.0,313.0,0.0,1.0,1.0,1.0,40.0,1.0,2.0,3.0,0.0,1.0,300.0,0.0,2219.0,389.0,0.0,0.0,0.0,0.325,0.0,0.9791666666666666,0.0,0.0,0.0,0.0,0.0,0.075,0.025,0.9791666666666666,0.0,0.0,16.0,16.0,0.0,0.0,2.0,2.0,13.0,0.0,1.0,0.0,36.0,36.0,0.0,0.0,0.0,16.0,36.0,36.0,0.0,1.0,1.0,1.0,22.0,1.0,2.0,2.0,35.0,0.0,1.0,1.0,36.0,0.0,0.25,1.0,0.0,0.95,370.939643462,114.0,114.0,403.0,342.0,2882.0,389.0,9.149206349206349,8.0,37.0,8.0,10.0,1369.0,18.0,60,194,0,0,668,0,0,136,60,0,4,15.0,48.5,9.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,16.0,1.0,2.0,1.0,0.0735091545178986,0.0217716924103823,0.0997611284767325,3.950912283599523e-49,0.1219016329451698,0.0394408385035272,0.1510376600949869,0.1975273203690081,0.7558955684733448,0.2118176225669418,0.6314969013957077,0.1464167214892641,0.6030202610244141,0.5520088628043571,0.6605049920264467,2.0001852281591612e-48,0.0933456496703865,0.1299103943812282,0.0722524115733797
train-ticket-0.0.1,1,ts-register-service,10.0,3.0,0.0,10.0,57.0,33.0,60.0,0.0,0.0,57.0,468.0,118.0,341.0,172.0,235.0,149.0,101.0,61.0,0.0,3.0,164.0,0.0,3.0,8.0,1.0,78.666666667,218.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,47.0,47.0,0.0,0.0,0.0,21.0,47.0,0.0,1.0,1.0,1.0,11.0,1.0,1.0,0.0,0.0,1.0,47.0,0.0,343.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,1.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,15.0,15.0,0.0,0.0,0.0,7.0,15.0,15.0,0.0,1.0,1.0,1.0,5.0,1.0,1.0,0.0,14.0,0.0,1.0,1.0,15.0,0.0,2.0,0.0,0.0,1.0,52.666666667,6.0,6.0,58.0,49.0,26.0,50.0,0.5416666666666666,4.0,5.0,4.0,2.0,25.0,3.0,0,18,0,0,174,4,0,26,0,0,0,0.0,4.5,2.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,8.290837732886552e-19,0.0005734281840185,1.4779907729570826e-20,0.0,1.374885433998856e-18,0.0010388024951362,2.2376678311280702e-20,0.0,1.2653360209653865e-18,0.0005734281840185,1.4779907729570826e-20,0.0,0.6030202610244141,0.5520088628043571,0.6605049920264467,2.0001852281591612e-48,0.0002317781598786,0.4058761661223133,0.2257366082381188
train-ticket-0.0.1,1,ts-route-plan-service,22.0,2.0,0.0,22.0,188.0,77.0,190.0,5.0,0.0,181.0,1465.0,349.0,1047.0,455.0,775.0,442.0,401.0,210.0,0.0,4.0,541.0,0.0276243093922651,3.0,21.0,1.0,2307.9456140350003,891.0,70.0,70.0,0.0,0.0,3.0,5.0,0.0,179.0,179.0,0.0,0.0,0.0,70.0,179.0,0.0,1.0,1.0,1.0,32.0,1.0,3.0,3.0,0.0,1.0,174.0,0.0,1311.0,203.0,0.0,0.0,0.0,0.238095238095238,0.0,0.96875,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0476190476190476,0.96875,0.0,0.0,10.0,10.0,0.0,0.0,3.0,2.0,5.0,0.0,1.0,0.0,21.0,21.0,0.0,0.0,0.0,10.0,21.0,21.0,0.0,1.0,1.0,1.0,18.0,1.0,3.0,3.0,20.0,0.0,1.0,1.0,21.0,0.0,0.75,1.0,0.0,0.95,219.945614035,94.0,94.0,244.0,195.0,2088.0,203.0,11.472527472527473,8.0,37.0,8.0,4.0,1369.0,8.0,0,78,0,0,1042,0,0,76,0,0,0,0.0,19.5,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,1.0,1.0,1.0,0.0506730849072172,0.0127585766579307,0.0426501682765138,9.664395788608057e-50,0.0840321431673514,0.023112992413045,0.0645720604558369,0.0483175040618739,0.6170978753005281,0.1381652622485181,0.4388966796016932,0.2063883649464531,0.6030202610244141,0.5520088628043571,0.6605049920264467,2.0001852281591612e-48,0.0507961824414122,0.4043750879825045,0.2249017519044294
