MS_system,Version Id,Microservice,Avg(Cognitive complexity),Cognitive complexity,Max(NBD),Max(SIX),Max(VG),Taylor_JC,Yin_JC,Liu_JC,Huang_JC,Taylor_CC,Yin_CC,Liu_CC,Huang_CC,Taylor_TAC,Taylor_FOM,Taylor_FOM_NORM
train-ticket-0.0.1,1,ts-contacts-service,8.0,48,3.0,2.0,8.0,3.0826021594277e-17,1.6952158402436534e-19,0.0,0.0,5.111937954109467e-17,3.0709938815682956e-19,0.0,0.0,0.1179942466569026,1484680556943952.2,0.035205412795889
train-ticket-0.0.1,1,ts-execute-service,22.0,88,4.0,0.666666667,18.0,2.7625661380583218e-17,0.0083137762640698,2.4232539987100853e-19,0.0,4.5812161159647586e-17,0.0150609470685552,3.6687898319670193e-19,0.0,1.3877787807814457e-17,5690458042421017.0,0.1349346992146819
train-ticket-0.0.1,1,ts-food-map-service,4.333333333333333,26,4.0,2.0,5.0,2.3461434559544266e-17,2.681914262734115e-20,0.0,0.0,3.890654439983136e-17,4.858462324516407e-20,0.0,0.0,0.0316712142079494,398507870354701.25,0.0094495977687795
train-ticket-0.0.1,1,ts-food-service,20.0,100,5.0,2.0,15.0,0.0253365424536086,0.0137783911940181,0.0189556302638701,0.0,0.0420160715836757,0.0249604528521881,0.0286986934129199,0.0,0.1259577563185777,3319006793125823.0,0.0787017811190785
train-ticket-0.0.1,1,ts-inside-payment-service,16.75,134,4.0,1.636363636,18.0,1.986071043218943e-18,0.0104038609433945,3.923748922699321e-20,0.0,3.2935394904393346e-18,0.0188472715646992,5.940528792464014e-20,0.0,0.047369830762487,5921655845173717.0,0.1404169654472009
train-ticket-0.0.1,1,ts-login-service,7.6,38,2.0,1.333333333,9.0,2.1955931328360023e-19,0.0,0.0,0.0,3.640993967775008e-19,0.0,0.0,0.0,6.776263578034403e-21,8.52633672240713e-05,2.0218032932751777e-21
train-ticket-0.0.1,1,ts-notification-service,1.6,8,2.0,2.0,1.0,1.9167726128770384e-19,8.556740876117971e-19,0.0,0.0,3.178620581704526e-19,1.5501093284349405e-18,0.0,0.0,0.1179942466569026,1484680556943952.2,0.035205412795889
train-ticket-0.0.1,1,ts-order-other-service,39.0,234,10.0,1.9,18.0,5.580102899748872e-20,0.0489324480868596,4.9467185068405835e-19,0.0,9.253591065529644e-20,0.0886443160319371,7.489297683676729e-19,0.0,0.3272512756040135,4281164759513301.5,0.101516903350657
train-ticket-0.0.1,1,ts-order-service,39.0,234,10.0,1.9,18.0,1.8294495704782895e-20,0.1019066187335522,1.0460977615863614e-19,0.0,3.033811115020266e-20,0.1846104756648987,1.5837847922646371e-19,0.0,0.3272512756040135,4281164759513301.5,0.101516903350657
train-ticket-0.0.1,1,ts-payment-service,4.333333333333333,52,3.0,2.0,7.0,4.897729352908294e-22,1.222870117254364e-21,0.0,0.0,8.121997998189986e-22,2.21530884674903e-21,0.0,0.0,0.0,0.0,0.0
train-ticket-0.0.1,1,ts-preserve-other-service,44.0,176,6.0,0.153846154,22.0,0.0790911236439367,0.0156592823457058,0.1162060525626359,2.8210907733029666e-49,0.1311583188093485,0.0283678096510123,0.1759351616800241,0.1410414762386438,0.2346340508106244,1.7319923694959504e+16,0.4106978167272975
train-ticket-0.0.1,1,ts-preserve-service,42.5,170,6.0,0.153846154,20.0,0.0790911236439367,0.0194386376812322,0.1162060525626357,2.9405436329723168e-49,0.1311583188093485,0.0352143579407016,0.1759351616800237,0.1470135661225035,0.2346340508106244,1.7319923694959508e+16,0.4106978167272976
train-ticket-0.0.1,1,ts-price-service,4.666666666666667,28,3.0,2.0,4.0,1.9337880724701578e-21,2.619687562023938e-23,0.0,0.0,3.2068376428762586e-21,4.7457346041786416e-23,0.0,0.0,0.0605001358501683,761252162153264.6,0.0180511534855241
train-ticket-0.0.1,1,ts-rebook-service,48.5,194,10.0,0.25,18.0,0.0735091545178986,0.0217716924103823,0.0997611284767325,3.950912283599523e-49,0.1219016329451698,0.0394408385035272,0.1510376600949869,0.1975273203690081,0.1764809981197901,1.4735223553781436e+16,0.3494082450425504
train-ticket-0.0.1,1,ts-register-service,4.5,18,2.0,2.0,3.0,8.290837732886553e-19,0.0005734281840185,1.4779907729570826e-20,0.0,1.374885433998856e-18,0.0010388024951362,2.2376678311280702e-20,0.0,0.0119108191581193,674634510011139.1,0.015997236779461
train-ticket-0.0.1,1,ts-route-plan-service,19.5,78,4.0,0.75,8.0,0.0506730849072172,0.0127585766579307,0.0426501682765138,9.664395788608057e-50,0.0840321431673514,0.023112992413045,0.0645720604558369,0.0483175040618739,0.0463680646153137,7228640044121747.0,0.1714087623199115
train-ticket-0.0.1,1,ts-route-service,4.666666666666667,28,3.0,2.0,6.0,1.4929665110742398e-23,7.863493748092124e-18,0.0,0.0,2.4758148400154585e-23,1.424523096992213e-17,0.0,0.0,0.1638188417722099,2061275495469674.0,0.0488778911831604
train-ticket-0.0.1,1,ts-seat-service,13.0,52,2.0,1.0,7.0,0.0506488260439436,0.0254526945529401,0.0473890757051346,2.537450875174123e-49,0.0839919142317061,0.0461092135797122,0.0717467336011249,0.1268607946629735,0.4000496886287178,1.2300218345648386e+16,0.2916683069046659
train-ticket-0.0.1,1,ts-security-service,6.333333333333333,38,2.0,1.428571429,18.0,8.452145825483948e-21,0.0104038609433945,8.656224013530265e-19,0.0,1.4016354626501932e-20,0.0188472715646992,1.31054634227256e-18,0.0,0.1645701789616708,6690444594819556.0,0.1586468298833787
train-ticket-0.0.1,1,ts-sso-service,15.666666666666666,94,3.0,2.0,8.0,2.9932507973968937e-25,0.0,0.0,0.0,4.9637648862941075e-25,0.0,0.0,0.0,0.0,0.0,0.0
train-ticket-0.0.1,1,ts-ticketinfo-service,2.0,8,3.0,2.0,6.0,5.273792789814205e-17,0.0011878763008686,7.866998482082487e-19,0.0,8.745631168105457e-17,0.0021519152696823,1.191058141429988e-18,0.0,0.2406115950787769,3029537946298546.0,0.0718377656940493
train-ticket-0.0.1,1,ts-train-service,2.3333333333333335,14,2.0,2.0,2.0,2.756284578462272e-28,2.0352771449156106e-18,0.0,0.0,4.570799285881175e-28,3.687037078672689e-18,0.0,0.0,0.1638188417722099,2061275495469674.0,0.0488778911831604
train-ticket-0.0.1,1,ts-travel-plan-service,10.0,40,3.0,0.615384615,6.0,0.1223671736690913,0.0136531727070417,0.1191462575813305,4.634288263419069e-49,0.2029238179513459,0.0247336114092079,0.1803866117889384,0.2316929551411677,0.1844077510079738,1.1973096104911654e+16,0.2839114372763883
train-ticket-0.0.1,1,ts-travel-service,22.666666666666668,136,6.0,1.294117647,6.0,0.0358150736187819,0.0239587397272689,0.0335091367856464,2.329690840293911e-50,0.0593928196673509,0.0434028171315076,0.0507326018579201,0.0116473754905089,0.3257572257390182,1.1618171311686682e+16,0.2754953010250314
train-ticket-0.0.1,1,ts-travel2-service,20.0,120,6.0,1.294117647,6.0,0.0358150736187819,0.0083630554865636,0.0335091367856463,1.417656379431393e-49,0.0593928196673509,0.0151502195890062,0.05073260185792,0.0708762548324642,0.3257572257390182,1.1618171311686682e+16,0.2754953010250314
train-ticket-0.0.2,2,ts-admin-basic-info-service,1.6,8,2.0,2.0,8.0,4.393630071974964e-18,0.0175992222129305,1.6712858227306813e-19,0.0,4.0497103131266535e-18,0.017648759886515,1.494855869443904e-19,0.0,0.0,0.128773021327401,0.1500694797275742
train-ticket-0.0.2,2,ts-admin-order-service,9.2,46,2.0,2.0,18.0,6.915406840420722e-21,0.0151492029814919,1.238300305807203e-19,0.0,6.3740902038504564e-21,0.0151918444268514,1.1075786410044655e-19,0.0,0.0,0.0771915738850092,0.0899575020673294
train-ticket-0.0.2,2,ts-admin-route-service,0.0,0,2.0,2.0,1.0,4.7797022069466484e-24,3.386952255664719e-20,3.792749915291095e-23,0.0,4.4055619166966496e-24,3.396485730113618e-20,3.392366760427783e-23,0.0,0.0,0.0334319997575189,0.0389609776810888
train-ticket-0.0.2,2,ts-admin-travel-service,7.6,38,3.0,2.0,6.0,0.0927165248610521,0.0032500589454041,0.0598511381900196,0.0019897315593087,0.0854589623559928,0.0032592070973633,0.0535329289576977,0.0857864376269045,0.0,0.1307383368540954,0.1523598187718194
train-ticket-0.0.2,2,ts-assurance-service,7.714285714285714,54,3.0,2.0,3.0,3.4601585487628004e-26,6.036192296478868e-19,0.0,0.0,3.189308050615944e-26,6.053182758901503e-19,0.0,0.0,-0.124957035256084,0.0129386916568545,0.0150784900849918
train-ticket-0.0.2,2,ts-cancel-service,33.6,168,6.0,0.4,18.0,6.793907330756064e-19,0.0161942453211543,4.324155853177339e-20,0.0,6.262101299625838e-19,0.016239828315048,3.867674618905682e-20,0.0,-2.775557561562891e-16,0.126459301911521,0.1473731178235237
train-ticket-0.0.2,2,ts-config-service,3.6666666666666665,22,2.0,2.0,3.0,4.56045586163376e-18,8.895423468887516e-19,0.0,0.0,4.20347749648286e-18,8.920461994957953e-19,0.0,0.0,-0.1033264052999852,0.0295003798747129,0.0343791472307558
train-ticket-0.0.2,2,ts-consign-price-service,2.0,14,2.0,2.0,3.0,6.24693640520393e-18,1.6891663894442746e-18,0.0,0.0,5.7579455646408e-18,1.6939209957682262e-18,0.0,0.0,-0.0341223446810362,0.0292514834337711,0.0340890883425418
train-ticket-0.0.2,2,ts-consign-service,4.333333333333333,26,2.0,2.0,3.0,1.4366957554369538e-17,3.839565495831073e-18,1.6669843798355272e-21,0.0,1.3242356598772553e-17,3.850372970157929e-18,1.4910085100805648e-21,0.0,-0.1336676991904744,0.346899662465479,0.4042698643492038
train-ticket-0.0.2,2,ts-contacts-service,6.571428571428571,46,2.0,2.0,8.0,1.0622655059025822e-17,1.0252251494966352e-18,0.0,0.0,9.791146509971588e-18,1.0281109172988681e-18,0.0,0.0,-0.1249570352560838,0.1024138673234813,0.1193510537199247
train-ticket-0.0.2,2,ts-execute-service,18.4,92,4.0,0.666666667,18.0,9.734446946179296e-18,0.0151492029814919,2.265965408585374e-20,0.0,8.97246457820384e-18,0.0151918444268514,2.0267578680505233e-20,0.0,0.0,0.1138375951820128,0.1326640355744122
train-ticket-0.0.2,2,ts-food-map-service,7.428571428571429,52,4.0,2.0,5.0,7.973181420100936e-18,4.86586879215509e-19,0.0,0.0,7.349065464425508e-18,4.879565069014064e-19,0.0,0.0,-0.0341223446810361,0.0906570745036891,0.1056499246826139
train-ticket-0.0.2,2,ts-food-service,16.666666666666668,100,5.0,2.0,15.0,0.0463582624305261,0.0250170377526817,0.0342006498063036,0.0009948657796543,0.0427294811779964,0.0250874548333486,0.0305902445927628,0.0428932188134522,-0.1336676991904744,0.075987509963529,0.0885543102776776
train-ticket-0.0.2,2,ts-inside-payment-service,17.5,140,4.0,1.636363636,18.0,8.313458167543523e-19,0.018960482733189,6.446009714386901e-21,0.0,7.66270640161438e-19,0.0190138520351546,5.7655341324560786e-21,0.0,-0.0340275474274378,0.0227617609361173,0.0265260967410393
train-ticket-0.0.2,2,ts-notification-service,1.6,8,2.0,2.0,1.0,6.312300426245193e-20,5.174907959117529e-18,0.0,0.0,5.818193092489509e-20,5.189474108587498e-18,0.0,0.0,-0.1249570352560838,0.2809386897837656,0.3274002782306777
train-ticket-0.0.2,2,ts-order-other-service,30.571428571428573,214,10.0,1.8,18.0,1.3703764122541324e-20,0.088975284210435,3.817257287407127e-20,0.0,1.2631075895464427e-20,0.0892257287205946,3.414287002048955e-20,0.0,-0.3069223037725779,0.0485706615361371,0.0566032685388364
train-ticket-0.0.2,2,ts-order-service,30.857142857142858,216,10.0,1.8,18.0,3.488235397140517e-21,0.1858807581246076,3.008028454785008e-21,0.0,3.2151871302318167e-21,0.18640396876484,2.6904847333311245e-21,0.0,-0.3261671339135572,0.1309293660264467,0.1525824403132885
train-ticket-0.0.2,2,ts-payment-service,2.0,14,2.0,2.0,3.0,1.8677851541084607e-21,2.218685967366601e-20,0.0,0.0,1.721580715123299e-21,2.2249310468313752e-20,0.0,0.0,0.0,0.0868534427448028,0.1012172490084129
train-ticket-0.0.2,2,ts-preserve-other-service,26.0,130,5.0,0.166666667,18.0,0.1447137011852083,0.028445045162963,0.2110496448875078,0.0031052947971465,0.1333859607067543,0.0285251112786886,0.1887701050970872,0.1338834764831845,-0.2422911483234111,0.0522653824861852,0.0609090217548194
train-ticket-0.0.2,2,ts-preserve-service,26.0,130,5.0,0.166666667,18.0,0.1447137011852083,0.0353571468060241,0.211049644887507,0.0031052947971465,0.1333859607067543,0.035456668863088,0.1887701050970865,0.1338834764831845,-0.2472039188085434,0.1222496343803324,0.1424672562562521
train-ticket-0.0.2,2,ts-price-service,4.0,28,3.0,2.0,4.0,1.3856009691687104e-21,2.376484612244661e-22,0.0,0.0,1.2771404152827333e-21,2.3831738578019743e-22,0.0,0.0,-0.0301220473019477,0.1397698948022592,0.1628850140995302
train-ticket-0.0.2,2,ts-rebook-service,40.8,204,10.0,0.285714286,18.0,0.1161313176238116,0.0338595200562969,0.1035336431202211,0.0024018184579825,0.1070409176361848,0.0339548266460986,0.092604072863073,0.1035533905932741,-0.1311247331625765,0.0838222802607254,0.0976847934345182
train-ticket-0.0.2,2,ts-route-plan-service,15.6,78,4.0,0.75,8.0,0.0927165248610521,0.023168252074686,0.0769514649792813,0.0019897315593087,0.0854589623559928,0.0232334652582525,0.0688280529410811,0.0857864376269045,-0.048013618953525,0.1007762766073943,0.1174426385547244
train-ticket-0.0.2,2,ts-route-service,5.714285714285714,40,3.0,2.0,6.0,6.104558039928331e-24,6.145037657055399e-19,0.0,0.0,5.6267121369791224e-24,6.162334493582422e-19,0.0,0.0,-0.1687572977874025,0.1255256831784609,0.1462850973974281
train-ticket-0.0.2,2,ts-seat-service,13.2,66,3.0,1.0,8.0,0.0926378467333005,0.0464390307036718,0.0855016252406739,0.0019897315593088,0.085386442908485,0.0465697456589549,0.0764756121302962,0.0857864376269061,-0.4047612492979449,0.0534300449628558,0.0622662958960217
train-ticket-0.0.2,2,ts-security-service,6.0,42,2.0,1.428571429,18.0,6.916958162161678e-21,0.018960482733189,9.772054251935674e-20,0.0,6.375520092928602e-21,0.0190138520351546,8.740463454158237e-20,0.0,-0.1616134349396318,0.029810254707851,0.0347402691063656
train-ticket-0.0.2,2,ts-ticketinfo-service,1.6,8,3.0,2.0,6.0,2.1907170112056912e-16,0.0021548050055152,1.549814748355775e-19,0.0,2.019234466281265e-16,0.0021608702750885,1.3862079373982037e-19,0.0,-0.2359946126442831,0.1086983621492308,0.1266748771351806
train-ticket-0.0.2,2,ts-train-service,4.857142857142857,34,2.0,2.0,3.0,1.1692193826053927e-28,2.671225713321644e-18,0.0,0.0,1.0776965093732223e-28,2.678744585795445e-18,0.0,0.0,-0.1687572977874025,0.0834569593268101,0.0972590557922611
train-ticket-0.0.2,2,ts-travel-plan-service,7.6,38,3.0,0.666666667,6.0,0.2239181501960871,0.0248045823588385,0.2149693561000243,0.004803636915965,0.2063905306751788,0.0248744014275124,0.1922760304348501,0.2071067811865471,-0.1880840849395827,0.1432995291344072,0.1669983787033421
train-ticket-0.0.2,2,ts-travel-service,18.285714285714285,128,6.0,1.294117647,6.0,0.0655092521743297,0.0437346620873092,0.0604587790216757,0.0014069526783281,0.06038139073833,0.0438577648806372,0.0540764239430323,0.060660171779821,-0.3329934560051735,0.0681481707343712,0.0794185025797546
train-ticket-0.0.2,2,ts-travel2-service,18.571428571428573,130,6.0,1.294117647,6.0,0.0655092521743297,0.0152320267992775,0.0604587790216757,0.0014069526783281,0.06038139073833,0.0152749013742152,0.0540764239430323,0.060660171779821,-0.3280806855200411,0.1809726255651281,0.2109018448393969
train-ticket-0.0.2,2,ts-verification-code-service,13.25,53,3.0,1.333333333,7.0,3.3403788449847204e-32,8.632984730148837e-18,0.0,0.0,3.078904331197822e-32,8.657284552859642e-18,0.0,0.0,0.0,0.0436998918313524,0.050926971843029
train-ticket-0.0.3,3,ts-admin-basic-info-service,2.0,10,2.0,2.0,8.0,2.064579909553598e-18,0.022230600373736,5.1912309607174685e-21,0.0,1.4871114281994665e-18,0.017560791504417,3.711305001446103e-21,0.0,0.0,0.1634989233143879,0.1523229003321939
train-ticket-0.0.3,3,ts-admin-order-service,9.6,48,2.0,2.0,18.0,3.7662301734034184e-21,0.0193061799202491,1.8610149921083264e-18,0.0,2.7128055960347313e-21,0.015250681251362,1.3304733116754333e-18,0.0,0.0,0.0664178603838041,0.0618778455688428
train-ticket-0.0.3,3,ts-admin-route-service,0.0,0,2.0,2.0,1.0,2.473921001624356e-24,1.0165038072668051e-20,6.5099811745533955e-22,0.0,1.781958730177569e-24,8.0297477903241e-21,4.654103405389772e-22,0.0,0.0,0.1324011768533014,0.1233508506163712
train-ticket-0.0.3,3,ts-admin-travel-service,7.6,38,3.0,2.0,6.0,0.1190134563785623,0.0041500476857474,0.07481392554004,0.0174438154049955,0.0857250766953101,0.0032782795299086,0.053485829880355,0.0843997242481489,0.0,0.0519024978547111,0.0483546854465392
train-ticket-0.0.3,3,ts-assurance-service,7.714285714285714,54,3.0,2.0,3.0,1.1938591746825543e-26,5.990940488198181e-19,0.0,0.0,8.59933594294776e-27,4.732470336379765e-19,0.0,0.0,-0.1273220232970203,0.1714982228235599,0.1597754050775615
train-ticket-0.0.3,3,ts-cancel-service,33.2,166,6.0,0.4,18.0,1.1167859074444877e-19,0.0206383916120791,7.167834271844864e-21,0.0,8.044179245025698e-20,0.0163030456214945,5.124414495123527e-21,0.0,0.0,0.151151186104483,0.1408191967834197
train-ticket-0.0.3,3,ts-config-service,3.6666666666666665,22,2.0,2.0,3.0,1.573494969787738e-18,9.895624504251074e-18,0.0,0.0,1.1333842497245185e-18,7.81692782937419e-18,0.0,0.0,-0.1042489618581096,0.145282600319954,0.1353517601212906
train-ticket-0.0.3,3,ts-consign-price-service,2.0,14,3.0,2.0,3.0,2.1553816785874658e-18,2.599246084112779e-17,0.0,0.0,1.5525157013913868e-18,2.0532427277899018e-17,0.0,0.0,-0.0349815359264714,0.1152991614669709,0.1074178491484501
train-ticket-0.0.3,3,ts-consign-service,3.6666666666666665,22,2.0,2.0,3.0,5.801049925613053e-18,1.3631187651454625e-17,2.6477834886513322e-20,0.0,4.178480861900917e-18,1.0767790355656965e-17,1.8929483543571656e-20,0.0,-0.1363000662946626,0.1395345424281533,0.1299966126279162
train-ticket-0.0.3,3,ts-contacts-service,6.0,42,2.0,2.0,8.0,3.665136733760518e-18,4.273123808061565e-18,0.0,0.0,2.639988259823485e-18,3.375502010939113e-18,0.0,0.0,-0.1273220232970203,0.1808498874416684,0.1684878335675348
train-ticket-0.0.3,3,ts-execute-service,18.8,94,4.0,0.666666667,18.0,3.357297910433125e-18,0.0193061799202491,1.311374644498552e-20,0.0,2.4182527725724117e-18,0.015250681251362,9.375254758891395e-21,0.0,-8.673617379884035e-19,0.0875766581396513,0.0815903267055875
train-ticket-0.0.3,3,ts-food-map-service,7.428571428571429,52,4.0,2.0,5.0,2.750988330635744e-18,1.7640228789617233e-17,0.0,0.0,1.9815295917591026e-18,1.3934683483882128e-17,0.0,0.0,-0.0349815359264715,0.0223566462100262,0.020828450263637
train-ticket-0.0.3,3,ts-food-service,16.666666666666668,100,5.0,2.0,15.0,0.0595067281892811,0.0316459836203252,0.0427508052548241,0.0087219077024977,0.042862538347655,0.0249983586122705,0.0305633246832363,0.0421998621240744,-0.1363000662946626,0.0655623267615949,0.0610807922303567
train-ticket-0.0.3,3,ts-inside-payment-service,16.444444444444443,148,4.0,1.636363636,18.0,2.8796726016681073e-19,0.0241706731117289,1.007207443380176e-21,0.0,2.074220530577316e-19,0.0190933282907626,7.200708368394307e-22,0.0,-0.0282594364118756,0.0516401460178581,0.04811026675627
train-ticket-0.0.3,3,ts-notification-service,1.6,8,2.0,2.0,1.0,2.1779342394353436e-20,5.3184463819440245e-17,0.0,0.0,1.568760251101886e-20,4.201241823009041e-17,0.0,0.0,-0.1273220232970203,0.0511864881890651,0.0476876188584164
train-ticket-0.0.3,3,ts-order-other-service,30.857142857142858,216,10.0,1.8,18.0,4.728210908080627e-21,0.1129419252882825,2.404584681920361e-21,0.0,3.405717765540204e-21,0.0892170957487127,1.719081124292404e-21,0.0,-0.2997478368571217,0.0355831130176048,0.0331508175577865
train-ticket-0.0.3,3,ts-order-service,31.142857142857142,218,10.0,1.8,18.0,1.2035480181249301e-21,0.237335261701085,1.8951010773603925e-22,0.0,8.669124425062304e-22,0.1874800939835607,1.3548420711532868e-22,0.0,-0.324057729264524,0.0586037145179782,0.0545978382282887
train-ticket-0.0.3,3,ts-payment-service,2.0,14,2.0,2.0,3.0,6.4444227371186745e-22,1.0078233181990365e-19,0.0,0.0,4.641900590125289e-22,7.961177326138367e-20,0.0,0.0,-3.3087224502121114e-24,0.0630945407227934,0.0587816925224844
train-ticket-0.0.3,3,ts-preserve-other-service,25.6,128,4.0,0.166666667,18.0,0.1857496233199735,0.0360213808538103,0.2646196760711155,0.0272238679464558,0.1337949605847927,0.0284546502676686,0.1891813973824903,0.1317192881432855,-0.2449255657737625,0.05835401728838,0.0543652091354097
train-ticket-0.0.3,3,ts-preserve-service,25.6,128,4.0,0.166666667,18.0,0.1857496233199735,0.0448896305103456,0.264619676071116,0.0272238679464558,0.1337949605847927,0.0354600158722577,0.1891813973824906,0.1317192881432855,-0.2511647217605232,0.0430107221223246,0.040070709985391
train-ticket-0.0.3,3,ts-price-service,4.0,28,3.0,2.0,4.0,4.7807417093143885e-22,1.1397739651195669e-21,0.0,0.0,3.443555562220153e-22,9.003505360689316e-22,0.0,0.0,-0.0151321026856846,0.0178932312274178,0.0166701334884877
train-ticket-0.0.3,3,ts-rebook-service,37.2,186,9.0,0.285714286,18.0,0.1449893684632324,0.0429954728002868,0.1290323999461639,0.0243974867128545,0.1044354572140132,0.0339637491019673,0.092247598862873,0.1180441952121954,-0.1096551595747975,0.090341411370731,0.0841660943150848
train-ticket-0.0.3,3,ts-route-plan-service,16.4,82,4.0,0.75,9.0,0.1190134563785623,0.0293151330373657,0.096189358125801,0.0174438154049955,0.0857250766953101,0.0231571316356181,0.0687675136397393,0.0843997242481489,-0.0487068760483174,0.1612215272888,0.1502011764652084
train-ticket-0.0.3,3,ts-route-service,5.714285714285714,40,3.0,2.0,6.0,2.1062568436225132e-24,1.8450367305803068e-19,0.0,0.0,1.5171312131733496e-24,1.4574642519322538e-19,0.0,0.0,-0.1706269911582708,0.0127620138047604,0.0118896621299617
train-ticket-0.0.3,3,ts-seat-service,13.2,66,3.0,1.0,8.0,0.1187825405571561,0.0593361431105545,0.1068770246513497,0.0174438154049955,0.0855587486421424,0.0468718622224769,0.0764083199398649,0.0843997242481489,-0.4061897236952789,0.1603029253466522,0.1493453658626536
train-ticket-0.0.3,3,ts-security-service,6.285714285714286,44,2.0,1.428571429,18.0,3.7667654262544486e-21,0.024170673111729,9.106764842766674e-22,0.0,2.7131911372424418e-21,0.0190933282907626,6.510591064760166e-22,0.0,-0.1601002656538848,0.0403532341626708,0.0375948754942123
train-ticket-0.0.3,3,ts-ticketinfo-service,1.6,8,3.0,2.0,6.0,1.0903008658614156e-16,0.0027202264292214,8.395468042314593e-21,0.0,7.853408193577075e-17,0.0021488096751898,6.002072104034603e-21,0.0,-0.2358394558285437,0.1360586253733344,0.1267582930330767
train-ticket-0.0.3,3,ts-train-service,4.571428571428571,32,2.0,2.0,3.0,4.034159901832322e-29,2.035379015903213e-18,0.0,0.0,2.9057946681734556e-29,1.6078228176405745e-18,0.0,0.0,-0.1706269911582708,0.5560320396116244,0.5180242856303546
train-ticket-0.0.3,3,ts-travel-plan-service,7.6,38,3.0,0.666666667,6.0,0.2874877471479808,0.0314167586994588,0.2687118063351869,0.0421130957302729,0.2070766611031879,0.0248172851830658,0.1921069353966029,0.2037589589404303,-0.1897787006364042,0.2482732059407665,0.2313024088296345
train-ticket-0.0.3,3,ts-travel-service,16.285714285714285,114,5.0,1.294117647,6.0,0.0840114994919661,0.0559005574302257,0.075573469230378,0.0123346401626387,0.0605132600663975,0.0441579632357859,0.0540288414161737,0.0596796173461408,-0.3355302282206044,0.2025281729406464,0.1886842926909026
